ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3100	"ENSMUSG00000022779"	"Top3b"	chr16	+	16707346	16708125	16707346	16707475	16707975	16708125
3101	"ENSMUSG00000017652"	"Cd40"	chr2	+	164911548	164911768	164911548	164911635	164911736	164911768
3102	"ENSMUSG00000017664"	"Slc35c2"	chr2	-	165125168	165125520	165125168	165125327	165125447	165125520
3103	"ENSMUSG00000029260"	"Ugt2b34"	chr5	-	87037625	87040821	87037625	87039340	87040601	87040821
3104	"ENSMUSG00000040455"	"Usp45"	chr4	+	21834234	21837872	21834234	21834571	21836573	21837872
3105	"ENSMUSG00000026726"	"Cubn"	chr2	-	13432647	13433579	13432647	13432829	13433418	13433579
3106	"ENSMUSG00000024170"	"Telo2"	chr17	-	25320613	25322745	25320613	25320678	25322553	25322745
3107	"ENSMUSG00000024170"	"Telo2"	chr17	-	25325745	25326104	25325745	25325882	25325962	25326104
3108	"ENSMUSG00000036570"	"Fxyd1"	chr7	-	30751102	30751412	30751102	30751240	30751357	30751412
3109	"ENSMUSG00000021748"	"Pdhb"	chr14	+	14296955	14298350	14296955	14297009	14298242	14298350
3110	"ENSMUSG00000054021"	"Sirt5"	chr13	+	43538973	43541132	43538973	43539089	43540525	43541132
3111	"ENSMUSG00000032352"	"Lrrc1"	chr9	-	77342328	77342501	77342328	77342353	77342458	77342501
3112	"ENSMUSG00000041762"	"Gpr155"	chr2	-	73181235	73182288	73181235	73181428	73182192	73182288
3113	"ENSMUSG00000027009"	"Itga4"	chr2	+	79119165	79119735	79119165	79119211	79119580	79119735
3114	"ENSMUSG00000040359"	"Ufl1"	chr4	-	25269027	25270618	25269027	25269174	25270559	25270618
3115	"ENSMUSG00000020741"	"Cluh"	chr11	+	74554856	74555752	74554856	74554957	74555599	74555752
3116	"ENSMUSG00000020741"	"Cluh"	chr11	+	74555832	74556252	74555832	74555895	74556007	74556252
3117	"ENSMUSG00000034248"	"Slc25a37"	chr14	-	69485029	69487071	69485029	69485086	69486331	69487071
3118	"ENSMUSG00000034248"	"Slc25a37"	chr14	-	69485029	69487071	69485029	69485086	69486842	69487071
3119	"ENSMUSG00000034171"	"Faah"	chr4	-	115856695	115857285	115856695	115856804	115857245	115857285
3120	"ENSMUSG00000034171"	"Faah"	chr4	-	115857245	115858024	115857245	115857285	115857983	115858024
3121	"ENSMUSG00000034171"	"Faah"	chr4	-	115858300	115860299	115858300	115858400	115860173	115860299
3122	"ENSMUSG00000034171"	"Faah"	chr4	-	115861910	115862403	115861910	115861951	115862196	115862403
3123	"ENSMUSG00000025731"	"Mettl26"	chr17	+	26095634	26096143	26095634	26095713	26095923	26096143
3124	"ENSMUSG00000039263"	"Npepl1"	chr2	+	173962336	173962917	173962336	173962460	173962740	173962917
3125	"ENSMUSG00000059772"	"Slx1b"	chr7	-	126290910	126291227	126290910	126290995	126291099	126291227
3126	"ENSMUSG00000059772"	"Slx1b"	chr7	-	126291099	126291831	126291099	126291227	126291492	126291831
3127	"ENSMUSG00000039356"	"Exosc2"	chr2	+	31565850	31566748	31565850	31565916	31566676	31566748
3128	"ENSMUSG00000039356"	"Exosc2"	chr2	+	31565850	31566748	31565850	31565916	31566679	31566748
3129	"ENSMUSG00000039001"	"Rps21"	chr2	+	179899413	179899644	179899413	179899476	179899580	179899644
3130	"ENSMUSG00000038990"	"Cables2"	chr2	-	179902869	179904948	179902869	179902973	179904870	179904948
3131	"ENSMUSG00000057421"	"Las1l"	chrX	-	94991375	94994052	94991375	94991461	94993942	94994052
3132	"ENSMUSG00000057421"	"Las1l"	chrX	-	94996827	94998817	94996827	94996909	94998747	94998817
3133	"ENSMUSG00000038335"	"Tsr1"	chr11	+	74798649	74798946	74798649	74798790	74798871	74798946
3134	"ENSMUSG00000082361"	"Btc"	chr5	-	91508604	91510310	91508604	91508712	91510163	91510310
3135	"ENSMUSG00000101073"	"Vmn1r200"	chr13	+	22578470	22584222	22578470	22578586	22579168	22584222
3136	"ENSMUSG00000101073"	"Vmn1r200"	chr13	+	22578470	22584222	22578470	22578586	22579188	22584222
3137	"ENSMUSG00000101073"	"Vmn1r200"	chr13	+	22578470	22584222	22578470	22578586	22579244	22584222
3138	"ENSMUSG00000021276"	"Cinp"	chr12	-	110845129	110846248	110845129	110845473	110846118	110846248
3139	"ENSMUSG00000054589"	"Gm9949"	chr18	+	62324474	62325272	62324474	62324556	62325159	62325272
3140	"ENSMUSG00000038685"	"Rtel1"	chr2	+	180993368	180993746	180993368	180993492	180993595	180993746
3141	"ENSMUSG00000038685"	"Rtel1"	chr2	+	180996145	180997345	180996145	180996235	180997102	180997345
3142	"ENSMUSG00000038685"	"Rtel1"	chr2	+	180996145	180997345	180996145	180996235	180997120	180997345
3143	"ENSMUSG00000038685"	"Rtel1"	chr2	+	180997716	180998051	180997716	180997752	180997950	180998051
3144	"ENSMUSG00000029148"	"Nrbp1"	chr5	+	31401106	31401335	31401106	31401176	31401261	31401335
3145	"ENSMUSG00000029148"	"Nrbp1"	chr5	+	31401509	31401903	31401509	31401632	31401801	31401903
3146	"ENSMUSG00000029148"	"Nrbp1"	chr5	+	31407433	31407709	31407433	31407484	31407573	31407709
3147	"ENSMUSG00000000823"	"Zfp512b"	chr2	-	181231165	181231974	181231165	181231752	181231845	181231974
3148	"ENSMUSG00000043866"	"Taf10"	chr7	-	105392432	105392699	105392432	105392547	105392634	105392699
3149	"ENSMUSG00000034579"	"Pla2g3"	chr11	+	3441891	3442242	3441891	3442021	3442125	3442242
3150	"ENSMUSG00000027584"	"Oprl1"	chr2	+	181360169	181361165	181360169	181360525	181360606	181361165
3151	"ENSMUSG00000109160"	"4930598N05Rik"	chr10	+	10110737	10111250	10110737	10110784	10111127	10111250
3152	"ENSMUSG00000005958"	"Ephb3"	chr16	+	21033074	21033747	21033074	21033422	21033543	21033747
3153	"ENSMUSG00000005958"	"Ephb3"	chr16	+	21039169	21039644	21039169	21039292	21039396	21039644
3154	"ENSMUSG00000005958"	"Ephb3"	chr16	+	21040614	21041054	21040614	21040808	21040898	21041054
3155	"ENSMUSG00000026705"	"Klhl20"	chr1	-	160925832	160926855	160925832	160925966	160926711	160926855
3156	"ENSMUSG00000040289"	"Hey1"	chr3	-	8731004	8731415	8731004	8731086	8731331	8731415
3157	"ENSMUSG00000019338"	"Zfp687"	chr3	-	94914142	94915524	94914142	94915277	94915382	94915524
3158	"ENSMUSG00000019338"	"Zfp687"	chr3	-	94915690	94916228	94915690	94915803	94915895	94916228
3159	"ENSMUSG00000019338"	"Zfp687"	chr3	-	94915895	94916549	94915895	94916228	94916386	94916549
3160	"ENSMUSG00000019338"	"Zfp687"	chr3	-	94916653	94917533	94916653	94916830	94917354	94917533
3161	"ENSMUSG00000055003"	"Lrtm2"	chr6	-	119300609	119301369	119300609	119300738	119301161	119301369
3162	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	44776414	44776698	44776414	44776511	44776632	44776698
3163	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	44776414	44776698	44776414	44776516	44776632	44776698
3164	"ENSMUSG00000028542"	"Slc6a9"	chr4	+	117721601	117722085	117721601	117721839	117721950	117722085
3165	"ENSMUSG00000031232"	"Magt1"	chrX	-	105011689	105015085	105011689	105014632	105015041	105015085
3166	"ENSMUSG00000034911"	"Ushbp1"	chr8	-	71847693	71848113	71847693	71847815	71847983	71848113
3167	"ENSMUSG00000027366"	"Sppl2a"	chr2	-	126761558	126762334	126761558	126761660	126762237	126762334
3168	"ENSMUSG00000041506"	"Rrp9"	chr9	+	106360110	106360410	106360110	106360235	106360317	106360410
3169	"ENSMUSG00000095664"	"Vmn2r67"	chr7	-	84799724	84801457	84799724	84799952	84800650	84801457
3170	"ENSMUSG00000095664"	"Vmn2r67"	chr7	-	84799724	84801457	84799724	84799952	84801182	84801457
3171	"ENSMUSG00000001017"	"Chtop"	chr3	-	90413414	90414933	90413414	90413568	90414851	90414933
3172	"ENSMUSG00000001017"	"Chtop"	chr3	-	90413414	90414933	90413414	90414565	90414851	90414933
3173	"ENSMUSG00000002107"	"Celf2"	chr2	-	6544515	6552024	6544515	6550486	6551852	6552024
3174	"ENSMUSG00000002107"	"Celf2"	chr2	-	6544515	6552024	6544515	6551590	6551852	6552024
3175	"ENSMUSG00000002107"	"Celf2"	chr2	-	6608834	6612772	6608834	6608993	6612692	6612772
3176	"ENSMUSG00000010608"	"Rbm25"	chr12	+	83707368	83711033	83707368	83707452	83710752	83711033
3177	"ENSMUSG00000056737"	"Capg"	chr6	+	72532459	72532888	72532459	72532632	72532733	72532888
3178	"ENSMUSG00000037652"	"Phc3"	chr3	-	30990433	30991305	30990433	30990748	30990874	30991305
3179	"ENSMUSG00000027667"	"Zfp639"	chr3	+	32569432	32571288	32569432	32569501	32571177	32571288
3180	"ENSMUSG00000035818"	"Plekhs1"	chr19	+	56468233	56469560	56468233	56468440	56469458	56469560
3181	"ENSMUSG00000052221"	"Ppp1r36"	chr12	+	76482916	76484412	76482916	76483051	76484369	76484412
3182	"ENSMUSG00000087174"	"5530601H04Rik"	chrX	-	104110364	104112234	104110364	104110483	104112069	104112234
3183	"ENSMUSG00000087174"	"5530601H04Rik"	chrX	-	104110364	104112234	104110364	104110408	104112176	104112234
3184	"ENSMUSG00000087174"	"5530601H04Rik"	chrX	-	104110364	104112234	104110364	104110483	104112176	104112234
3185	"ENSMUSG00000087174"	"5530601H04Rik"	chrX	-	104112069	104112752	104112069	104112234	104112719	104112752
3186	"ENSMUSG00000027671"	"Actl6a"	chr3	+	32774334	32774664	32774334	32774449	32774583	32774664
3187	"ENSMUSG00000027674"	"Pex5l"	chr3	-	33009910	33010965	33009910	33009981	33010821	33010965
3188	"ENSMUSG00000027674"	"Pex5l"	chr3	-	33136124	33137209	33136124	33136284	33136964	33137209
3189	"ENSMUSG00000027674"	"Pex5l"	chr3	-	33136124	33137209	33136124	33136378	33136964	33137209
3190	"ENSMUSG00000027680"	"Fxr1"	chr3	+	34112172	34112380	34112172	34112230	34112317	34112380
3191	"ENSMUSG00000038119"	"Cdon"	chr9	+	35375170	35375524	35375170	35375325	35375436	35375524
3192	"ENSMUSG00000037400"	"Atp11b"	chr3	+	35891634	35893363	35891634	35891738	35893197	35893363
3193	"ENSMUSG00000037400"	"Atp11b"	chr3	+	35909253	35910425	35909253	35909377	35910220	35910425
3194	"ENSMUSG00000058070"	"Eml1"	chr12	+	108503592	108505823	108503592	108503723	108504361	108505823
3195	"ENSMUSG00000028519"	"Dab1"	chr4	+	104537266	104537579	104537266	104537305	104537387	104537579
3196	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66456308	66456025	66456094	66456207	66456308
3197	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66457047	66456025	66456308	66456962	66457047
3198	"ENSMUSG00000087380"	"2210408F21Rik"	chr6	+	31312925	31314326	31312925	31312997	31314164	31314326
3199	"ENSMUSG00000045031"	"Cetn4"	chr3	-	37364441	37366595	37364441	37364588	37366505	37366595
3200	"ENSMUSG00000084845"	"Tmem240"	chr4	+	155819854	155825021	155819854	155819961	155824302	155825021
3201	"ENSMUSG00000025766"	"D3Ertd751e"	chr3	+	41710483	41713374	41710483	41710564	41713058	41713374
3202	"ENSMUSG00000097040"	"2610316D01Rik"	chr3	-	45234864	45235843	45234864	45234968	45235744	45235843
3203	"ENSMUSG00000097040"	"2610316D01Rik"	chr3	-	45261531	45262093	45261531	45261555	45262068	45262093
3204	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21253690	21253954	21253690	21253801	21253893	21253954
3205	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21254038	21254343	21254038	21254162	21254259	21254343
3206	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21258330	21259282	21258330	21258425	21259178	21259282
3207	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21258330	21259282	21258330	21258425	21259186	21259282
3208	"ENSMUSG00000029844"	"Hoxa1"	chr6	-	52134546	52135297	52134546	52134641	52134844	52135297
3209	"ENSMUSG00000018068"	"Ints2"	chr11	-	86133738	86135455	86133738	86133864	86135228	86135455
3210	"ENSMUSG00000020692"	"Nle1"	chr11	-	82793820	82794962	82793820	82793959	82794915	82794962
3211	"ENSMUSG00000020692"	"Nle1"	chr11	-	82793820	82794962	82793820	82794023	82794915	82794962
3212	"ENSMUSG00000026201"	"Stk16"	chr1	+	75189243	75189650	75189243	75189377	75189529	75189650
3213	"ENSMUSG00000041423"	"Paqr6"	chr3	+	88272334	88273109	88272334	88272410	88272981	88273109
3214	"ENSMUSG00000039367"	"Sec24c"	chr14	+	20740771	20740942	20740771	20740793	20740903	20740942
3215	"ENSMUSG00000003233"	"Dvl3"	chr16	+	20341005	20342281	20341005	20341075	20342159	20342281
3216	"ENSMUSG00000072109"	"A530040E14Rik"	chr1	+	85089529	85090032	85089529	85089680	85089912	85090032
3217	"ENSMUSG00000053819"	"Camk2d"	chr3	+	126564433	126565495	126564433	126564506	126565422	126565495
3218	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44212497	44213191	44212497	44212739	44213071	44213191
3219	"ENSMUSG00000028656"	"Cap1"	chr4	-	122756415	122756878	122756415	122756539	122756693	122756878
3220	"ENSMUSG00000035234"	"Abraxas1"	chr5	-	100953057	100954355	100953057	100953317	100953763	100954355
3221	"ENSMUSG00000031511"	"Arhgef7"	chr8	+	11831154	11832655	11831154	11831239	11832524	11832655
3222	"ENSMUSG00000029102"	"Hgfac"	chr5	+	35204227	35204608	35204227	35204368	35204459	35204608
3223	"ENSMUSG00000032594"	"Ip6k1"	chr9	+	107921923	107922512	107921923	107922099	107922444	107922512
3224	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65855317	65855824	65855317	65855429	65855682	65855824
3225	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65856111	65857965	65856111	65856211	65857900	65857965
3226	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8700850	8701553	8700850	8700870	8701504	8701553
3227	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701504	8701847	8701504	8701553	8701727	8701847
3228	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701504	8701847	8701504	8701553	8701740	8701847
3229	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701504	8701847	8701504	8701553	8701766	8701847
3230	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701504	8702085	8701504	8701553	8702035	8702085
3231	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701504	8702085	8701504	8701847	8702035	8702085
3232	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8702035	8702410	8702035	8702085	8702377	8702410
3233	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8702377	8702620	8702377	8702410	8702585	8702620
3234	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701766	8702887	8701766	8702085	8702848	8702887
3235	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8702377	8702887	8702377	8702410	8702848	8702887
3236	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8702377	8702887	8702377	8702620	8702848	8702887
3237	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8702848	8703190	8702848	8702887	8703145	8703190
3238	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8702848	8703466	8702848	8702887	8703430	8703466
3239	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8702848	8703466	8702848	8703190	8703430	8703466
3240	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8703145	8703466	8703145	8703288	8703430	8703466
3241	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701504	8703807	8701504	8703466	8703602	8703807
3242	"ENSMUSG00000014782"	"Plekhg4"	chr8	+	106103380	106103767	106103380	106103497	106103668	106103767
3243	"ENSMUSG00000108579"	"Gm29918"	chr7	-	25277002	25277223	25277002	25277050	25277169	25277223
3244	"ENSMUSG00000029092"	"D5Ertd615e"	chr5	-	45320641	45320799	45320641	45320712	45320716	45320799
3245	"ENSMUSG00000070323"	"Mmp27"	chr9	+	7573292	7573651	7573292	7573441	7573519	7573651
3246	"ENSMUSG00000001988"	"Npas1"	chr7	-	16194730	16195361	16194730	16194878	16195254	16195361
3247	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107628917	107629152	107628917	107628990	107629074	107629152
3248	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107634107	107637590	107634107	107634191	107637520	107637590
3249	"ENSMUSG00000031985"	"Gnpat"	chr8	+	125613421	125613685	125613421	125613518	125613591	125613685
3250	"ENSMUSG00000041945"	"Mfsd9"	chr1	-	40823536	40825370	40823536	40823666	40825326	40825370
3251	"ENSMUSG00000027804"	"Ppid"	chr3	+	79502508	79505180	79502508	79502615	79504991	79505180
3252	"ENSMUSG00000025747"	"Tyms"	chr5	-	30274831	30276705	30274831	30274953	30276631	30276705
3253	"ENSMUSG00000021820"	"Camk2g"	chr14	-	20814928	20815547	20814928	20815023	20815463	20815547
3254	"ENSMUSG00000054099"	"Slc25a40"	chr5	+	8490720	8492571	8490720	8490788	8492446	8492571
3255	"ENSMUSG00000049482"	"Ctu2"	chr8	+	123205631	123206151	123205631	123205933	123206015	123206151
3256	"ENSMUSG00000049482"	"Ctu2"	chr8	+	123207640	123207963	123207640	123207744	123207824	123207963
3257	"ENSMUSG00000049482"	"Ctu2"	chr8	+	123207640	123207963	123207640	123207744	123207871	123207963
3258	"ENSMUSG00000049482"	"Ctu2"	chr8	+	123208069	123208268	123208069	123208136	123208209	123208268
3259	"ENSMUSG00000041842"	"Fhdc1"	chr3	-	84381446	84382084	84381446	84381712	84381982	84382084
3260	"ENSMUSG00000091638"	"Vmn1r113"	chr7	+	20521209	20522133	20521209	20521848	20521878	20522133
3261	"ENSMUSG00000002984"	"Tomm40"	chr7	-	19436990	19437316	19436990	19437067	19437193	19437316
3262	"ENSMUSG00000097180"	"2700038G22Rik"	chr5	+	24057118	24057758	24057118	24057153	24057715	24057758
3263	"ENSMUSG00000097180"	"2700038G22Rik"	chr5	+	24057715	24060036	24057715	24057758	24058764	24060036
3264	"ENSMUSG00000006471"	"Ndor1"	chr2	-	25137971	25138497	25137971	25138066	25138347	25138497
3265	"ENSMUSG00000006471"	"Ndor1"	chr2	-	25139805	25140209	25139805	25140015	25140107	25140209
3266	"ENSMUSG00000039536"	"Stau1"	chr2	-	166792700	166793020	166792700	166792774	166792859	166793020
3267	"ENSMUSG00000039536"	"Stau1"	chr2	-	166793190	166794392	166793190	166793266	166794245	166794392
3268	"ENSMUSG00000031711"	"Zfp330"	chr8	-	83491483	83493402	83491483	83491601	83493297	83493402
3269	"ENSMUSG00000074067"	"Gm10619"	chr7	-	73457969	73459930	73457969	73459493	73459494	73459930
3270	"ENSMUSG00000064263"	"Platr26"	chr2	+	71560693	71561310	71560693	71560777	71561052	71561310
3271	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116566436	116566816	116566436	116566470	116566634	116566816
3272	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116566436	116566816	116566436	116566470	116566678	116566816
3273	"ENSMUSG00000028071"	"Sh2d2a"	chr3	+	87754943	87755846	87754943	87755098	87755664	87755846
3274	"ENSMUSG00000041268"	"Dmxl2"	chr9	-	54274837	54276546	54274837	54275055	54276493	54276546
3275	"ENSMUSG00000026941"	"Mamdc4"	chr2	-	25458469	25458779	25458469	25458558	25458641	25458779
3276	"ENSMUSG00000006705"	"Pknox1"	chr17	+	31823726	31824108	31823726	31823952	31824037	31824108
3277	"ENSMUSG00000001416"	"Cct3"	chr3	+	88206648	88208298	88206648	88206710	88208106	88208298
3278	"ENSMUSG00000001416"	"Cct3"	chr3	+	88206648	88208298	88206648	88206710	88208235	88208298
3279	"ENSMUSG00000001416"	"Cct3"	chr3	+	88208106	88208298	88208106	88208157	88208235	88208298
3280	"ENSMUSG00000001416"	"Cct3"	chr3	+	88228320	88228814	88228320	88228452	88228750	88228814
3281	"ENSMUSG00000029650"	"Slc46a3"	chr5	-	147831290	147831625	147831290	147831406	147831518	147831625
3282	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43058666	43059980	43058666	43058945	43059932	43059980
3283	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43058666	43060885	43058666	43060630	43060837	43060885
3284	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43060985	43061598	43060985	43061243	43061313	43061598
3285	"ENSMUSG00000033106"	"Slc7a6os"	chr8	-	106928862	106931172	106928862	106928983	106930962	106931172
3286	"ENSMUSG00000030365"	"Clec2i"	chr6	+	128869790	128870704	128869790	128869861	128870578	128870704
3287	"ENSMUSG00000030365"	"Clec2i"	chr6	+	128869790	128870704	128869790	128869873	128870578	128870704
3288	"ENSMUSG00000029580"	"Actb"	chr5	-	142890991	142891231	142890991	142891033	142891183	142891231
3289	"ENSMUSG00000042436"	"Mfap4"	chr11	+	61377735	61378087	61377735	61377832	61377904	61378087
3290	"ENSMUSG00000029089"	"5730480H06Rik"	chr5	+	48529670	48531589	48529670	48529837	48531521	48531589
3291	"ENSMUSG00000054079"	"Utp18"	chr11	-	93760631	93761406	93760631	93760722	93761305	93761406
3292	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90164423	90164718	90164423	90164525	90164601	90164718
3293	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90165771	90166799	90165771	90165833	90166692	90166799
3294	"ENSMUSG00000115092"	"E130202H07Rik"	chr14	+	76764032	76764407	76764032	76764101	76764243	76764407
3295	"ENSMUSG00000019470"	"Xab2"	chr8	-	3663158	3663499	3663158	3663290	3663367	3663499
3296	"ENSMUSG00000012123"	"Crybg2"	chr4	+	133816582	133818547	133816582	133816706	133818388	133818547
3297	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48667304	48667882	48667304	48667447	48667710	48667882
3298	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48667304	48667882	48667304	48667391	48667775	48667882
3299	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48667304	48668994	48667304	48667391	48668299	48668994
3300	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48667304	48668994	48667304	48667882	48668331	48668994
3301	"ENSMUSG00000004031"	"Brinp2"	chr1	-	158094031	158095590	158094031	158094240	158095399	158095590
3302	"ENSMUSG00000090083"	"Rnf8"	chr17	+	29845479	29846223	29845479	29845816	29845920	29846223
3303	"ENSMUSG00000007458"	"M6pr"	chr6	+	122290217	122292125	122290217	122290384	122292015	122292125
3304	"ENSMUSG00000020184"	"Mdm2"	chr10	-	117530809	117532344	117530809	117530973	117532285	117532344
3305	"ENSMUSG00000008373"	"Prpf31"	chr7	+	3637691	3639357	3637691	3637861	3639199	3639357
3306	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56679990	56680394	56679990	56680018	56680298	56680394
3307	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56679990	56680394	56679990	56680018	56680302	56680394
