Gene	Comparison	EventType	dPSI	FDR	Chromosome	Start	End	ExonLength	IGV_coordinate	IGV_narrow
Pcsk4	Neg_vs_Parental	SE	-0.313	0.00541	chr10	80159316	80159434	118	chr10:80158816-80159934	chr10:80159216-80159534
Inpp5j	Neg_vs_Parental	RI	-0.311	6.37e-05	chr11	3451045	3451428	NA	chr11:3450545-3451928	chr11:3450945-3451528
Gsap	Neg_vs_Parental	RI	-0.311	0.0436	chr5	21475553	21476246	NA	chr5:21475053-21476746	chr5:21475453-21476346
Spdya	Neg_vs_Parental	SE	0.311	0.0101	chr17	71865615	71865674	59	chr17:71865115-71866174	chr17:71865515-71865774
Cdc14b	Neg_vs_Parental	SE	0.31	0.0309	chr13	64353084	64353231	147	chr13:64352584-64353731	chr13:64352984-64353331
Paip2	Neg_vs_Parental	SE	-0.309	3.17e-06	chr18	35741790	35741872	82	chr18:35741290-35742372	chr18:35741690-35741972
Hand2os1	Neg_vs_Parental	SE	0.308	0.00032	chr8	57771440	57771482	42	chr8:57770940-57771982	chr8:57771340-57771582
Atp6v1f	Neg_vs_Parental	SE	0.307	0.00184	chr6	29468965	29469225	260	chr6:29468465-29469725	chr6:29468865-29469325
Idh1	Neg_vs_Parental	SE	-0.307	0.0136	chr1	65220786	65220857	71	chr1:65220286-65221357	chr1:65220686-65220957
2310047D07Rik	Neg_vs_Parental	SE	-0.307	0.0226	chr5	149174048	149174237	189	chr5:149173548-149174737	chr5:149173948-149174337
Pnldc1	Neg_vs_Parental	A3SS	0.306	0.0183	chr17	13113246	13113498	NA	chr17:13112746-13113998	chr17:13113146-13113598
Plekha6	Neg_vs_Parental	SE	0.306	8.11e-12	chr1	133202530	133202617	87	chr1:133202030-133203117	chr1:133202430-133202717
Gm30866	Neg_vs_Parental	SE	-0.306	0.000847	chr5	141110802	141110882	80	chr5:141110302-141111382	chr5:141110702-141110982
1810021B22Rik	Neg_vs_Parental	SE	-0.306	0.00539	chr15	88958275	88958401	126	chr15:88957775-88958901	chr15:88958175-88958501
Ccdc33	Neg_vs_Parental	A5SS	-0.305	0.00903	chr9	57938338	57938545	NA	chr9:57937838-57939045	chr9:57938238-57938645
Mbtd1	Neg_vs_Parental	SE	-0.304	0.0295	chr11	93777847	93777899	52	chr11:93777347-93778399	chr11:93777747-93777999
Ushbp1	Neg_vs_Parental	A3SS	-0.303	0.000991	chr8	71843284	71843425	NA	chr8:71842784-71843925	chr8:71843184-71843525
Ralgps1	Neg_vs_Parental	SE	0.301	0.000105	chr2	33174836	33174920	84	chr2:33174336-33175420	chr2:33174736-33175020
Ppp4r1l-ps	Neg_vs_Parental	SE	0.3	0.00709	chr2	173448934	173449122	188	chr2:173448434-173449622	chr2:173448834-173449222
Nrg1	Neg_vs_Parental	SE	-0.3	0.0134	chr8	32323180	32323258	78	chr8:32322680-32323758	chr8:32323080-32323358
Slc25a14	Neg_vs_Parental	SE	0.299	0.0104	chrX	47717012	47717060	48	chrX:47716512-47717560	chrX:47716912-47717160
Catsperg1	Neg_vs_Parental	SE	0.299	0.0316	chr7	28905753	28905826	73	chr7:28905253-28906326	chr7:28905653-28905926
AI480526	Neg_vs_Parental	A5SS	-0.298	0.0177	chr5	123272676	123272780	NA	chr5:123272176-123273280	chr5:123272576-123272880
1700028K03Rik	Neg_vs_Parental	MXE	-0.298	0.0255	chr5	107693553	107694145	NA	chr5:107693053-107694645	chr5:107693453-107694245
Tor1aip2	Neg_vs_Parental	SE	0.298	0	chr1	155916820	155916880	60	chr1:155916320-155917380	chr1:155916720-155916980
Parp11	Neg_vs_Parental	SE	0.298	0.00107	chr6	127448510	127448631	121	chr6:127448010-127449131	chr6:127448410-127448731
Rce1	Neg_vs_Parental	A5SS	-0.296	0.0329	chr19	4674687	4674791	NA	chr19:4674187-4675291	chr19:4674587-4674891
Spdye4a	Neg_vs_Parental	SE	0.296	0.00826	chr5	143204717	143204886	169	chr5:143204217-143205386	chr5:143204617-143204986
Gm12279	Neg_vs_Parental	A3SS	-0.295	0.0311	chr11	62440872	62441002	NA	chr11:62440372-62441502	chr11:62440772-62441102
Sipa1	Neg_vs_Parental	SE	0.295	6.66e-05	chr19	5711623	5711651	28	chr19:5711123-5712151	chr19:5711523-5711751
Kcnq4	Neg_vs_Parental	SE	0.294	0.0141	chr4	120568419	120568581	162	chr4:120567919-120569081	chr4:120568319-120568681
D630024D03Rik	Neg_vs_Parental	SE	-0.294	0.0238	chr11	31752829	31752981	152	chr11:31752329-31753481	chr11:31752729-31753081
Gm26760	Neg_vs_Parental	SE	-0.293	0.000815	chr15	92258919	92259046	127	chr15:92258419-92259546	chr15:92258819-92259146
Naprt	Neg_vs_Parental	SE	-0.293	0.000829	chr15	75763811	75763896	85	chr15:75763311-75764396	chr15:75763711-75763996
Bcas3	Neg_vs_Parental	SE	0.293	0.00388	chr11	85434753	85434798	45	chr11:85434253-85435298	chr11:85434653-85434898
Vti1a	Neg_vs_Parental	SE	0.293	0.0119	chr19	55375620	55375641	21	chr19:55375120-55376141	chr19:55375520-55375741
Iffo1	Neg_vs_Parental	A3SS	-0.291	0.0167	chr6	125130369	125130465	NA	chr6:125129869-125130965	chr6:125130269-125130565
Trrap	Neg_vs_Parental	SE	0.291	2.55e-11	chr5	144747141	144747162	21	chr5:144746641-144747662	chr5:144747041-144747262
Nphs1	Neg_vs_Parental	SE	-0.291	0.000683	chr7	30181889	30182005	116	chr7:30181389-30182505	chr7:30181789-30182105
Spcs2	Neg_vs_Parental	SE	-0.291	0.0278	chr7	99498363	99498459	96	chr7:99497863-99498959	chr7:99498263-99498559
Rian	Neg_vs_Parental	A3SS	-0.29	0.00883	chr12	109600627	109600788	NA	chr12:109600127-109601288	chr12:109600527-109600888
Zfp988	Neg_vs_Parental	SE	0.29	0.000136	chr4	147413438	147413565	127	chr4:147412938-147414065	chr4:147413338-147413665
Fam149b	Neg_vs_Parental	SE	0.29	0.00543	chr14	20406422	20406565	143	chr14:20405922-20407065	chr14:20406322-20406665
Lcor	Neg_vs_Parental	SE	-0.29	0.0138	chr19	41534313	41534446	133	chr19:41533813-41534946	chr19:41534213-41534546
Gm10419	Neg_vs_Parental	A3SS	-0.289	7.72e-05	chr5	108515986	108516179	NA	chr5:108515486-108516679	chr5:108515886-108516279
Fat1	Neg_vs_Parental	SE	0.288	0.0204	chr8	45500686	45500746	60	chr8:45500186-45501246	chr8:45500586-45500846
Ablim2	Neg_vs_Parental	SE	0.287	8.45e-10	chr5	36000511	36000610	99	chr5:36000011-36001110	chr5:36000411-36000710
1700112D23Rik	Neg_vs_Parental	SE	-0.286	0.0057	chr3	28826862	28826954	92	chr3:28826362-28827454	chr3:28826762-28827054
Taf15	Neg_vs_Parental	SE	-0.286	0.0183	chr11	83379750	83379871	121	chr11:83379250-83380371	chr11:83379650-83379971
Gm20544	Neg_vs_Parental	RI	-0.285	0.0183	chr18	75497177	75498933	NA	chr18:75496677-75499433	chr18:75497077-75499033
Ccnh	Neg_vs_Parental	SE	-0.285	4.13e-05	chr13	85345469	85345680	211	chr13:85344969-85346180	chr13:85345369-85345780
Unc79	Neg_vs_Parental	SE	0.285	5.85e-05	chr12	103016153	103016182	29	chr12:103015653-103016682	chr12:103016053-103016282
Zfp62	Neg_vs_Parental	SE	0.285	0.0123	chr11	49094822	49094995	173	chr11:49094322-49095495	chr11:49094722-49095095
Ablim3	Neg_vs_Parental	SE	0.285	0.0228	chr18	61952059	61952158	99	chr18:61951559-61952658	chr18:61951959-61952258
Tafazzin	Neg_vs_Parental	MXE	0.284	0	chrX	73332267	73332625	NA	chrX:73331767-73333125	chrX:73332167-73332725
Ccdc74a	Neg_vs_Parental	MXE	0.284	0.038	chr16	17465930	17467938	NA	chr16:17465430-17468438	chr16:17465830-17468038
Duxbl1	Neg_vs_Parental	SE	-0.284	0.0017	chr14	25980743	25980945	202	chr14:25980243-25981445	chr14:25980643-25981045
Mcfd2	Neg_vs_Parental	SE	-0.284	0.0265	chr17	87571568	87571793	225	chr17:87571068-87572293	chr17:87571468-87571893
Trrap	Neg_vs_Parental	SE	0.283	0	chr5	144746960	144747014	54	chr5:144746460-144747514	chr5:144746860-144747114
Msh5	Neg_vs_Parental	SE	0.283	0.00338	chr17	35257381	35257444	63	chr17:35256881-35257944	chr17:35257281-35257544
Cfap68	Neg_vs_Parental	A3SS	-0.282	0.0011	chr9	50675523	50676226	NA	chr9:50675023-50676726	chr9:50675423-50676326
Sigirr	Neg_vs_Parental	RI	-0.282	0.000579	chr7	140671087	140671905	NA	chr7:140670587-140672405	chr7:140670987-140672005
Gm14444	Neg_vs_Parental	SE	0.282	0.0454	chr2	174855220	174855275	55	chr2:174854720-174855775	chr2:174855120-174855375
Wsb1	Neg_vs_Parental	SE	-0.281	8e-13	chr11	79134225	79134401	176	chr11:79133725-79134901	chr11:79134125-79134501
Pomgnt2	Neg_vs_Parental	SE	0.281	0.0132	chr9	121824132	121824183	51	chr9:121823632-121824683	chr9:121824032-121824283
Pigq	Neg_vs_Parental	SE	-0.281	0.0365	chr17	26153067	26153247	180	chr17:26152567-26153747	chr17:26152967-26153347
Luc7l	Neg_vs_Parental	RI	-0.28	0	chr17	26472947	26474099	NA	chr17:26472447-26474599	chr17:26472847-26474199
Sorbs1	Neg_vs_Parental	SE	0.28	3.82e-08	chr19	40288686	40288746	60	chr19:40288186-40289246	chr19:40288586-40288846
Mapkapk3	Neg_vs_Parental	SE	-0.28	0.00482	chr9	107139621	107139686	65	chr9:107139121-107140186	chr9:107139521-107139786
Hivep2	Neg_vs_Parental	SE	-0.278	1.7e-05	chr10	13879944	13880019	75	chr10:13879444-13880519	chr10:13879844-13880119
Fermt1	Neg_vs_Parental	SE	0.278	0.00112	chr2	132781201	132781435	234	chr2:132780701-132781935	chr2:132781101-132781535
Setd6	Neg_vs_Parental	SE	-0.278	0.037	chr8	96442980	96443122	142	chr8:96442480-96443622	chr8:96442880-96443222
Arl3	Neg_vs_Parental	A3SS	-0.277	0.0374	chr19	46529881	46529968	NA	chr19:46529381-46530468	chr19:46529781-46530068
Ssh3	Neg_vs_Parental	RI	-0.277	0.000864	chr19	4314341	4315177	NA	chr19:4313841-4315677	chr19:4314241-4315277
Ptk2	Neg_vs_Parental	SE	-0.277	1.82e-05	chr15	73236889	73237044	155	chr15:73236389-73237544	chr15:73236789-73237144
Nrxn3	Neg_vs_Parental	SE	-0.277	0.00398	chr12	88817048	88817078	30	chr12:88816548-88817578	chr12:88816948-88817178
Sectm1a	Neg_vs_Parental	SE	0.276	3.35e-05	chr11	120959860	120959914	54	chr11:120959360-120960414	chr11:120959760-120960014
Dync1li2	Neg_vs_Parental	SE	-0.276	0.000769	chr8	105147916	105148035	119	chr8:105147416-105148535	chr8:105147816-105148135
Btrc	Neg_vs_Parental	SE	-0.275	6.97e-06	chr19	45394983	45395025	42	chr19:45394483-45395525	chr19:45394883-45395125
Slc41a3	Neg_vs_Parental	MXE	-0.274	0.0209	chr6	90610592	90612378	NA	chr6:90610092-90612878	chr6:90610492-90612478
Luc7l3	Neg_vs_Parental	SE	-0.274	0.000948	chr11	94183232	94183298	66	chr11:94182732-94183798	chr11:94183132-94183398
Gm47157	Neg_vs_Parental	SE	-0.274	0.00265	chr13	34967892	34968041	149	chr13:34967392-34968541	chr13:34967792-34968141
Zeb1	Neg_vs_Parental	SE	0.273	0.00099	chr18	5633203	5633357	154	chr18:5632703-5633857	chr18:5633103-5633457
Hycc2	Neg_vs_Parental	SE	-0.273	0.00584	chr1	58573643	58573811	168	chr1:58573143-58574311	chr1:58573543-58573911
Senp8	Neg_vs_Parental	A3SS	-0.272	0.00104	chr9	59647222	59647334	NA	chr9:59646722-59647834	chr9:59647122-59647434
Dctn1	Neg_vs_Parental	MXE	0.272	0.00539	chr6	83163409	83164766	NA	chr6:83162909-83165266	chr6:83163309-83164866
Commd7	Neg_vs_Parental	RI	0.272	0.00924	chr2	153460753	153463739	NA	chr2:153460253-153464239	chr2:153460653-153463839
Spcs2	Neg_vs_Parental	SE	0.272	0.0107	chr7	99498363	99498459	96	chr7:99497863-99498959	chr7:99498263-99498559
Gnl3l	Neg_vs_Parental	A3SS	-0.27	0.00901	chrX	149797016	149797146	NA	chrX:149796516-149797646	chrX:149796916-149797246
Alms1	Neg_vs_Parental	A5SS	-0.27	1.29e-06	chr6	85585967	85587514	NA	chr6:85585467-85588014	chr6:85585867-85587614
Rprd2	Neg_vs_Parental	SE	0.27	2.08e-07	chr3	95693631	95693763	132	chr3:95693131-95694263	chr3:95693531-95693863
Gm12610	Neg_vs_Parental	SE	0.27	0.000512	chr4	89279352	89279513	161	chr4:89278852-89280013	chr4:89279252-89279613
Slc41a3	Neg_vs_Parental	SE	0.27	0.00297	chr6	90612231	90612378	147	chr6:90611731-90612878	chr6:90612131-90612478
Slc17a9	Neg_vs_Parental	RI	-0.269	0.045	chr2	180373672	180374365	NA	chr2:180373172-180374865	chr2:180373572-180374465
Adgb	Neg_vs_Parental	SE	0.269	0.00965	chr10	10325710	10325855	145	chr10:10325210-10326355	chr10:10325610-10325955
Spdya	Neg_vs_Parental	SE	-0.268	0.00281	chr17	71869497	71869583	86	chr17:71868997-71870083	chr17:71869397-71869683
Aasdh	Neg_vs_Parental	SE	0.268	0.043	chr5	77052805	77052859	54	chr5:77052305-77053359	chr5:77052705-77052959
Meg3	Neg_vs_Parental	SE	0.267	5.5e-07	chr12	109515913	109515987	74	chr12:109515413-109516487	chr12:109515813-109516087
Mbp	Neg_vs_Parental	SE	-0.267	0.00235	chr18	82597060	82597183	123	chr18:82596560-82597683	chr18:82596960-82597283
Bcas2	Neg_vs_Parental	RI	-0.266	2.08e-10	chr3	103081655	103084735	NA	chr3:103081155-103085235	chr3:103081555-103084835
Rnf14	Neg_vs_Parental	SE	-0.266	2.36e-05	chr18	38433481	38433643	162	chr18:38432981-38434143	chr18:38433381-38433743
Sipa1	Neg_vs_Parental	SE	0.266	0.000137	chr19	5711623	5711686	63	chr19:5711123-5712186	chr19:5711523-5711786
Ppfia1	Neg_vs_Parental	SE	0.265	7.94e-12	chr7	144056603	144056633	30	chr7:144056103-144057133	chr7:144056503-144056733
Luc7l3	Neg_vs_Parental	SE	-0.265	0.000161	chr11	94183219	94183298	79	chr11:94182719-94183798	chr11:94183119-94183398
Psd2	Neg_vs_Parental	A5SS	0.264	0.0398	chr18	36121232	36121294	NA	chr18:36120732-36121794	chr18:36121132-36121394
Coq6	Neg_vs_Parental	RI	-0.264	5.24e-06	chr12	84417029	84418332	NA	chr12:84416529-84418832	chr12:84416929-84418432
Gm14167	Neg_vs_Parental	RI	-0.264	0.0169	chr2	151383342	151384391	NA	chr2:151382842-151384891	chr2:151383242-151384491
Slc4a9	Neg_vs_Parental	SE	0.264	0.000194	chr18	36662739	36662789	50	chr18:36662239-36663289	chr18:36662639-36662889
Usp40	Neg_vs_Parental	SE	0.264	0.00277	chr1	87896117	87896171	54	chr1:87895617-87896671	chr1:87896017-87896271
Mlh1	Neg_vs_Parental	SE	-0.264	0.00404	chr9	111085950	111086081	131	chr9:111085450-111086581	chr9:111085850-111086181
Cdan1	Neg_vs_Parental	SE	-0.264	0.0416	chr2	120560949	120560983	34	chr2:120560449-120561483	chr2:120560849-120561083
Ubr4	Neg_vs_Parental	SE	0.263	0	chr4	139159792	139159825	33	chr4:139159292-139160325	chr4:139159692-139159925
Vps13c	Neg_vs_Parental	SE	0.263	1.17e-05	chr9	67778134	67778200	66	chr9:67777634-67778700	chr9:67778034-67778300
Mapkap1	Neg_vs_Parental	SE	0.263	0.000395	chr2	34322014	34322342	328	chr2:34321514-34322842	chr2:34321914-34322442
D330050G23Rik	Neg_vs_Parental	SE	0.263	0.00508	chr2	116734522	116734703	181	chr2:116734022-116735203	chr2:116734422-116734803
Nin	Neg_vs_Parental	SE	0.263	0.0103	chr12	70069054	70069115	61	chr12:70068554-70069615	chr12:70068954-70069215
Dctn1	Neg_vs_Parental	SE	0.262	0	chr6	83160917	83160938	21	chr6:83160417-83161438	chr6:83160817-83161038
Rnf14	Neg_vs_Parental	SE	-0.262	4.82e-06	chr18	38440917	38441448	531	chr18:38440417-38441948	chr18:38440817-38441548
Gm12610	Neg_vs_Parental	MXE	-0.261	3.6e-05	chr4	89275354	89279513	NA	chr4:89274854-89280013	chr4:89275254-89279613
Tbc1d9b	Neg_vs_Parental	SE	0.261	1.63e-07	chr11	50054988	50055039	51	chr11:50054488-50055539	chr11:50054888-50055139
Paip2	Neg_vs_Parental	SE	-0.261	0.00584	chr18	35741790	35741872	82	chr18:35741290-35742372	chr18:35741690-35741972
Wdr91	Neg_vs_Parental	SE	-0.261	0.0082	chr6	34886611	34886762	151	chr6:34886111-34887262	chr6:34886511-34886862
Osgep	Neg_vs_Parental	RI	0.26	0.00978	chr14	51154256	51154960	NA	chr14:51153756-51155460	chr14:51154156-51155060
Il15ra	Neg_vs_Parental	SE	0.26	0.000324	chr2	11728223	11728421	198	chr2:11727723-11728921	chr2:11728123-11728521
P4ha3	Neg_vs_Parental	SE	0.26	0.0161	chr7	99963814	99963877	63	chr7:99963314-99964377	chr7:99963714-99963977
Gm12610	Neg_vs_Parental	SE	0.259	8.27e-09	chr4	89255914	89256050	136	chr4:89255414-89256550	chr4:89255814-89256150
Aida	Neg_vs_Parental	SE	0.259	0.0142	chr1	183087358	183087412	54	chr1:183086858-183087912	chr1:183087258-183087512
Adgb	Neg_vs_Parental	SE	-0.259	0.0391	chr10	10302342	10302477	135	chr10:10301842-10302977	chr10:10302242-10302577
Gm5535	Neg_vs_Parental	SE	0.258	0.000454	chr2	144031060	144031153	93	chr2:144030560-144031653	chr2:144030960-144031253
Sh2d5	Neg_vs_Parental	SE	0.258	0.0166	chr4	137980922	137981000	78	chr4:137980422-137981500	chr4:137980822-137981100
Pianp	Neg_vs_Parental	RI	-0.257	0.0288	chr6	124978389	124980059	NA	chr6:124977889-124980559	chr6:124978289-124980159
Pgap2	Neg_vs_Parental	SE	0.257	0.000352	chr7	101884868	101885079	211	chr7:101884368-101885579	chr7:101884768-101885179
Eaf2	Neg_vs_Parental	SE	-0.257	0.000514	chr16	36645019	36645114	95	chr16:36644519-36645614	chr16:36644919-36645214
Auts2	Neg_vs_Parental	SE	-0.256	0.000707	chr5	131494869	131494965	96	chr5:131494369-131495465	chr5:131494769-131495065
Mettl17	Neg_vs_Parental	A5SS	-0.255	7.72e-10	chr14	52126603	52126854	NA	chr14:52126103-52127354	chr14:52126503-52126954
Unc13a	Neg_vs_Parental	RI	-0.255	2.5e-11	chr8	72115124	72115572	NA	chr8:72114624-72116072	chr8:72115024-72115672
Tafazzin	Neg_vs_Parental	MXE	0.254	2.66e-12	chrX	73332267	73332625	NA	chrX:73331767-73333125	chrX:73332167-73332725
Synj1	Neg_vs_Parental	SE	0.254	1.26e-06	chr16	90744953	90745001	48	chr16:90744453-90745501	chr16:90744853-90745101
Nlrp4f	Neg_vs_Parental	SE	0.254	2.14e-06	chr13	65335254	65335422	168	chr13:65334754-65335922	chr13:65335154-65335522
Zfp266	Neg_vs_Parental	SE	0.254	0.0216	chr9	20419314	20419481	167	chr9:20418814-20419981	chr9:20419214-20419581
Lrwd1	Neg_vs_Parental	RI	-0.253	7.96e-06	chr5	136161159	136162904	NA	chr5:136160659-136163404	chr5:136161059-136163004
Nasp	Neg_vs_Parental	SE	-0.253	3.42e-13	chr4	116467599	116468574	975	chr4:116467099-116469074	chr4:116467499-116468674
Foxk2	Neg_vs_Parental	SE	-0.253	0.000327	chr11	121187739	121187915	176	chr11:121187239-121188415	chr11:121187639-121188015
Gm32856	Neg_vs_Parental	SE	-0.253	0.0263	chr8	129993965	129994180	215	chr8:129993465-129994680	chr8:129993865-129994280
Rexo5	Neg_vs_Parental	A5SS	-0.252	1.39e-07	chr7	119426525	119426602	NA	chr7:119426025-119427102	chr7:119426425-119426702
Clasp2	Neg_vs_Parental	SE	0.252	1.26e-07	chr9	113687648	113687672	24	chr9:113687148-113688172	chr9:113687548-113687772
Exoc1	Neg_vs_Parental	SE	0.252	1.59e-06	chr5	76688593	76688614	21	chr5:76688093-76689114	chr5:76688493-76688714
C7	Neg_vs_Parental	SE	-0.252	4.98e-05	chr15	5075126	5075265	139	chr15:5074626-5075765	chr15:5075026-5075365
Sema4a	Neg_vs_Parental	RI	-0.251	0.000291	chr3	88358651	88359093	NA	chr3:88358151-88359593	chr3:88358551-88359193
Ankrd24	Neg_vs_Parental	SE	-0.251	0.00399	chr10	81470500	81470587	87	chr10:81470000-81471087	chr10:81470400-81470687
Ank3	Neg_vs_Parental	SE	0.251	0.00548	chr10	69765276	69765288	12	chr10:69764776-69765788	chr10:69765176-69765388
Ppig	Neg_vs_Parental	SE	-0.251	0.0365	chr2	69561834	69561924	90	chr2:69561334-69562424	chr2:69561734-69562024
Arhgap39	Neg_vs_Parental	SE	0.25	2.32e-10	chr15	76614563	76614656	93	chr15:76614063-76615156	chr15:76614463-76614756
Zfp532	Neg_vs_Parental	SE	0.249	0.000122	chr18	65715797	65715880	83	chr18:65715297-65716380	chr18:65715697-65715980
Aak1	Neg_vs_Parental	SE	0.249	0.0394	chr6	86959523	86959625	102	chr6:86959023-86960125	chr6:86959423-86959725
Sirt7	Neg_vs_Parental	RI	-0.248	1.18e-08	chr11	120509197	120511095	NA	chr11:120508697-120511595	chr11:120509097-120511195
Mast2	Neg_vs_Parental	SE	0.248	0	chr4	116190609	116190630	21	chr4:116190109-116191130	chr4:116190509-116190730
Ankrd24	Neg_vs_Parental	SE	-0.248	0.0256	chr10	81470903	81470992	89	chr10:81470403-81471492	chr10:81470803-81471092
Erh	Neg_vs_Parental	SE	0.248	0.0397	chr12	80689562	80689619	57	chr12:80689062-80690119	chr12:80689462-80689719
Meg3	Neg_vs_Parental	MXE	-0.247	1.11e-05	chr12	109512312	109515987	NA	chr12:109511812-109516487	chr12:109512212-109516087
Mroh1	Neg_vs_Parental	SE	0.247	0.000517	chr15	76274230	76274327	97	chr15:76273730-76274827	chr15:76274130-76274427
4930506C21Rik	Neg_vs_Parental	SE	-0.247	0.0101	chr17	8515860	8516075	215	chr17:8515360-8516575	chr17:8515760-8516175
Rgs7	Neg_vs_Parental	SE	0.247	0.0437	chr1	174904389	174904443	54	chr1:174903889-174904943	chr1:174904289-174904543
Kcnn1	Neg_vs_Parental	A5SS	-0.246	0.0131	chr8	71314308	71314417	NA	chr8:71313808-71314917	chr8:71314208-71314517
Camsap2	Neg_vs_Parental	SE	0.246	4.82e-06	chr1	136225021	136225054	33	chr1:136224521-136225554	chr1:136224921-136225154
Atg7	Neg_vs_Parental	SE	0.246	0.00356	chr6	114649751	114649804	53	chr6:114649251-114650304	chr6:114649651-114649904
Oxr1	Neg_vs_Parental	SE	0.246	0.00466	chr15	41712065	41712146	81	chr15:41711565-41712646	chr15:41711965-41712246
Hmbs	Neg_vs_Parental	SE	-0.245	0.0262	chr9	44248652	44248772	120	chr9:44248152-44249272	chr9:44248552-44248872
Scn5a	Neg_vs_Parental	MXE	-0.244	0.0396	chr9	119372164	119372481	NA	chr9:119371664-119372981	chr9:119372064-119372581
Plch2	Neg_vs_Parental	RI	-0.244	0.038	chr4	155067823	155069849	NA	chr4:155067323-155070349	chr4:155067723-155069949
Gm14486	Neg_vs_Parental	SE	0.244	0.00173	chr2	30549811	30549897	86	chr2:30549311-30550397	chr2:30549711-30549997
Ppp4r1l-ps	Neg_vs_Parental	SE	-0.244	0.00201	chr2	173490962	173491160	198	chr2:173490462-173491660	chr2:173490862-173491260
Gale	Neg_vs_Parental	A3SS	-0.243	0.00067	chr4	135692536	135692767	NA	chr4:135692036-135693267	chr4:135692436-135692867
Gba2	Neg_vs_Parental	RI	-0.243	0.000624	chr4	43569180	43569955	NA	chr4:43568680-43570455	chr4:43569080-43570055
Emc8	Neg_vs_Parental	SE	-0.243	2.37e-05	chr8	121387232	121387409	177	chr8:121386732-121387909	chr8:121387132-121387509
Pdxk-ps	Neg_vs_Parental	SE	-0.243	9.56e-05	chr17	32305003	32305082	79	chr17:32304503-32305582	chr17:32304903-32305182
Lyar	Neg_vs_Parental	A5SS	-0.242	0.000575	chr5	38380477	38380575	NA	chr5:38379977-38381075	chr5:38380377-38380675
Fat1	Neg_vs_Parental	MXE	0.242	0.0116	chr8	45500686	45502914	NA	chr8:45500186-45503414	chr8:45500586-45503014
Jpx	Neg_vs_Parental	SE	-0.242	0.000158	chrX	102546465	102546798	333	chrX:102545965-102547298	chrX:102546365-102546898
Gm10785	Neg_vs_Parental	SE	-0.242	0.00148	chr16	91505665	91505778	113	chr16:91505165-91506278	chr16:91505565-91505878
Ptcd3	Neg_vs_Parental	SE	-0.241	0.00127	chr6	71866577	71866670	93	chr6:71866077-71867170	chr6:71866477-71866770
Gm12610	Neg_vs_Parental	A3SS	-0.24	0.00224	chr4	89309939	89310180	NA	chr4:89309439-89310680	chr4:89309839-89310280
Dnmt3b	Neg_vs_Parental	MXE	0.239	0.0408	chr2	153525527	153526397	NA	chr2:153525027-153526897	chr2:153525427-153526497
Ppfia3	Neg_vs_Parental	SE	0.239	5.19e-09	chr7	44992976	44993003	27	chr7:44992476-44993503	chr7:44992876-44993103
Eml4	Neg_vs_Parental	SE	0.239	7.77e-09	chr17	83732686	83732860	174	chr17:83732186-83733360	chr17:83732586-83732960
Sbf2	Neg_vs_Parental	SE	0.239	2.68e-05	chr7	109940496	109940571	75	chr7:109939996-109941071	chr7:109940396-109940671
