Supplementary Table 17:,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
ARHGAP23-HsaEX7108093-rem-15-CCG_aat-UP_5,72.05,71.12,73.1,83.83,T3
ARHGAP23-HsaEX7108093-rem-15-CCT_aag-UP_19,71.57,69.66,71.03,85.93,T3
ARHGAP23-HsaEX7108093-rem-15-CCT_aag-UP_71,44.04,35.71,43.97,61.91,T3
ARHGAP23-HsaEX7108093-rem-15-CCT_aag-UP_75,4.72,0,0.61,6.67,T3
ARHGAP23-HsaEX7108093-rem-15-CCT_aag-UP_8,68.55,69.13,69.88,84.54,T3
ARHGAP23-HsaEX7108093-rem-15-CGC_ata-DO_10,4.15,4.45,6.54,29.83,T3
ARHGAP23-HsaEX7108093-rem-15-CGC_ata-UP_6,68.43,70.11,71.39,83.35,T3
ARHGAP23-HsaEX7108093-rem-15-CGG_att-DO_12,84.27,85.54,85.15,89.63,T3
ARHGAP23-HsaEX7108093-rem-15-CGG_att-UP_14,73.96,74.18,75.82,85.17,T3
ARHGAP23-HsaEX7108093-rem-15-CTC_aga-UP_20,59.35,68.06,70.29,83.28,T3
ARHGAP23-HsaEX7108093-rem-15-CTC_aga-UP_45,77.46,76.93,73.21,84.99,T3
ARHGAP23-HsaEX7108093-rem-15-CTC_aga-UP_86,3.83,1.16,0,2.47,T3
ARHGAP23-HsaEX7108093-rem-15-CTG_agt-DO_16,84.66,85.09,85.04,87.99,T3
ARHGAP23-HsaEX7108093-rem-15-CTG_agt-DO_21,62.21,54.39,58.83,76.13,T3
ARHGAP23-HsaEX7108093-rem-15-CTG_agt-EX_6,68.92,69.98,69.59,82.87,T3
ARHGAP23-HsaEX7108093-rem-15-CTG_agt-UP_22,70.16,68.01,70.72,86.7,T3
ARHGAP23-HsaEX7108093-rem-15-CTG_agt-UP_60,23.18,25.67,29.56,52.23,T3
ARHGAP23-HsaEX7108093-rem-15-CTG_agt-UP_88,1.6,0,0.45,3.23,T3
ARHGAP23-HsaEX7108093-rem-15-CTG_agt-UP_9,61.63,67.48,69.66,81.84,T3
ARHGAP23-HsaEX7108093-rem-15-CTT_agg-EX_12,0.23,0,0.15,0.23,T3
ARHGAP23-HsaEX7108093-rem-15-CTT_agg-UP_1,66.61,65.93,68.16,82.37,T3
ARHGAP23-HsaEX7108093-rem-15-CTT_agg-UP_47,54.68,57.7,62.89,76.26,T3
ARHGAP23-HsaEX7108093-rem-15-CTT_agg-UP_50,63.48,65.62,64.69,80.94,T3
ARHGAP23-HsaEX7108093-rem-15-CTT_agg-UP_72,8.58,5.37,5.59,9.36,T3
ARHGAP23-HsaEX7108093-rem-15-CTT_agg-UP_76,0.45,0.13,0.21,0.11,T3
ARHGAP23-HsaEX7108093-rem-15-CTT_agg-UP_83,0,0.9,0,0.88,T3
ARHGAP23-HsaEX7108093-rem-15-GAA_tcc-UP_25,55.63,61.48,63.65,79.93,T3
ARHGAP23-HsaEX7108093-rem-15-GAA_tcc-UP_38,69.77,69.91,74.56,84.89,T3
ARHGAP23-HsaEX7108093-rem-15-GAC_tca-EX_4,81.38,85.43,85.7,93.16,T3
ARHGAP23-HsaEX7108093-rem-15-GAC_tca-UP_43,69.75,71.55,73.73,84.44,T3
ARHGAP23-HsaEX7108093-rem-15-GAG_tct-EX_20,29.9,24.74,31.15,54.82,T3
ARHGAP23-HsaEX7108093-rem-15-GAG_tct-EX_22,46.2,46.08,53.01,76.98,T3
ARHGAP23-HsaEX7108093-rem-15-GAG_tct-EX_24,38.47,37.09,42.35,67.65,T3
ARHGAP23-HsaEX7108093-rem-15-GAG_tct-UP_11,60.97,67.55,65.12,82.45,T3
ARHGAP23-HsaEX7108093-rem-15-GAG_tct-UP_29,59.06,64.43,68.43,84.12,T3
ARHGAP23-HsaEX7108093-rem-15-GAG_tct-UP_41,67.01,68.26,69.28,83.86,T3
ARHGAP23-HsaEX7108093-rem-15-GAT_tcg-DO_5,55.49,58.95,62.68,75.43,T3
ARHGAP23-HsaEX7108093-rem-15-GAT_tcg-UP_62,15.71,13.77,17.07,32.91,T3
ARHGAP23-HsaEX7108093-rem-15-GCA_tac-UP_31,83.15,84.5,84.11,90.48,T3
ARHGAP23-HsaEX7108093-rem-15-GCC_taa-DO_8,5.84,7.02,15.7,47.79,T3
ARHGAP23-HsaEX7108093-rem-15-GCC_taa-UP_4,66.91,65.5,71,83.86,T3
ARHGAP23-HsaEX7108093-rem-15-GCC_taa-UP_7,69.58,72.4,70.94,85.66,T3
ARHGAP23-HsaEX7108093-rem-15-GCG_tat-DO_11,18.56,29.02,30.04,58.07,T3
ARHGAP23-HsaEX7108093-rem-15-GCG_tat-UP_13,64.01,70.25,71.48,84.71,T3
ARHGAP23-HsaEX7108093-rem-15-GCT_tag-DO_15,42.93,40.93,47.37,71.2,T3
ARHGAP23-HsaEX7108093-rem-15-GCT_tag-DO_20,47.7,45.71,52.78,75.73,T3
ARHGAP23-HsaEX7108093-rem-15-GCT_tag-UP_59,9.12,12.67,14.89,28.7,T3
ARHGAP23-HsaEX7108093-rem-15-GGA_ttc-EX_19,92.18,93.71,95.29,96.28,T3
ARHGAP23-HsaEX7108093-rem-15-GGA_ttc-UP_24,54.68,52.54,58.17,78.87,T3
ARHGAP23-HsaEX7108093-rem-15-GGA_ttc-UP_37,60.96,65.48,65.06,80.88,T3
ARHGAP23-HsaEX7108093-rem-15-GGC_tta-DO_14,78.37,79.55,80.04,87.65,T3
ARHGAP23-HsaEX7108093-rem-15-GGC_tta-DO_19,74.47,75.77,76.66,85.85,T3
ARHGAP23-HsaEX7108093-rem-15-GGG_ttt-DO_13,75.33,75.96,75.48,84.64,T3
ARHGAP23-HsaEX7108093-rem-15-GGG_ttt-DO_18,66.36,69.33,72.44,86.62,T3
ARHGAP23-HsaEX7108093-rem-15-GGG_ttt-EX_18,13.69,15.44,21.9,43.75,T3
ARHGAP23-HsaEX7108093-rem-15-GGG_ttt-UP_15,58.85,65.22,66.4,82.42,T3
ARHGAP23-HsaEX7108093-rem-15-GGT_ttg-EX_8,48.26,51.79,54.99,71.54,T3
ARHGAP23-HsaEX7108093-rem-15-GGT_ttg-UP_16,54.68,62.15,68.06,82.51,T3
ARHGAP23-HsaEX7108093-rem-15-GGT_ttg-UP_34,46.03,59.49,58.03,76.86,T3
ARHGAP23-HsaEX7108093-rem-15-GTC_tga-UP_17,58.63,64.88,63.6,81.62,T3
ARHGAP23-HsaEX7108093-rem-15-GTC_tga-UP_81,11.79,12.54,18.39,49.85,T3
ARHGAP23-HsaEX7108093-rem-15-GTG_tgt-DO_3,0.37,0.78,0,2.44,T3
ARHGAP23-HsaEX7108093-rem-15-GTG_tgt-UP_35,74.75,71.16,74.03,88.26,T3
ARHGAP23-HsaEX7108093-rem-15-GTT_tgg-EX_9,50.79,50.07,58.54,75.99,T3
ARHGAP23-HsaEX7108093-rem-15-TCA_gac-EX_1,98.94,99.51,99.44,99.5,T3
ARHGAP23-HsaEX7108093-rem-15-TCA_gac-EX_14,0.55,1.21,1.09,2.29,T3
ARHGAP23-HsaEX7108093-rem-15-TCA_gac-UP_66,76.35,74.68,78.88,88.39,T3
ARHGAP23-HsaEX7108093-rem-15-TCC_gaa-UP_18,65.95,67.19,70.66,82.82,T3
ARHGAP23-HsaEX7108093-rem-15-TCC_gaa-UP_53,86.4,83.78,83.66,88.25,T3
ARHGAP23-HsaEX7108093-rem-15-TCC_gaa-UP_69,19.7,26.34,30.81,57.35,T3
ARHGAP23-HsaEX7108093-rem-15-TCC_gaa-UP_74,51.42,54.26,56.23,75.59,T3
ARHGAP23-HsaEX7108093-rem-15-TCT_gag-EX_11,0,1.57,2.23,9.61,T3
ARHGAP23-HsaEX7108093-rem-15-TCT_gag-UP_21,75.73,70.71,73.57,85.17,T3
ARHGAP23-HsaEX7108093-rem-15-TCT_gag-UP_46,71.31,72.3,76.04,86.34,T3
ARHGAP23-HsaEX7108093-rem-15-TCT_gag-UP_49,84.62,83.91,83.36,90.03,T3
ARHGAP23-HsaEX7108093-rem-15-TCT_gag-UP_82,0,0,0,0,T3
ARHGAP23-HsaEX7108093-rem-15-TCT_gag-UP_85,1.2,1.83,1.12,3.85,T3
ARHGAP23-HsaEX7108093-rem-15-TCT_gag-UP_87,3.44,2.39,3.07,8.96,T3
ARHGAP23-HsaEX7108093-rem-15-TGA_gtc-DO_4,1.44,0.82,1.23,2.76,T3
ARHGAP23-HsaEX7108093-rem-15-TGA_gtc-UP_10,72.89,70.77,74.86,86.53,T3
ARHGAP23-HsaEX7108093-rem-15-TGA_gtc-UP_28,62.43,63.81,69.54,80.67,T3
ARHGAP23-HsaEX7108093-rem-15-TGA_gtc-UP_61,12.84,11.24,19.99,37.83,T3
ARHGAP23-HsaEX7108093-rem-15-TGC_gta-DO_7,24.91,22.11,30.9,61.63,T3
ARHGAP23-HsaEX7108093-rem-15-TGC_gta-UP_3,66.81,70.93,71.15,83.27,T3
ARHGAP23-HsaEX7108093-rem-15-TGC_gta-UP_58,31.58,41.49,41.41,67.38,T3
ARHGAP23-HsaEX7108093-rem-15-TGC_gta-UP_89,0.22,0,0.17,0,T3
ARHGAP23-HsaEX7108093-rem-15-TGG_gtt-DO_17,28.8,21.38,26.78,49.53,T3
ARHGAP23-HsaEX7108093-rem-15-TGG_gtt-EX_7,68.75,76.08,78.42,87.83,T3
ARHGAP23-HsaEX7108093-rem-15-TGG_gtt-UP_23,71.09,75.32,70.04,86.89,T3
ARHGAP23-HsaEX7108093-rem-15-TGG_gtt-UP_36,62.32,66.82,66.52,82.19,T3
ARHGAP23-HsaEX7108093-rem-15-TGT_gtg-UP_80,27.57,30.53,36.37,55.28,T3
ARHGAP23-HsaEX7108093-rem-15-TTC_gga-EX_10,1.16,3.53,7.8,27.78,T3
ARHGAP23-HsaEX7108093-rem-15-TTC_gga-EX_13,19.89,20.23,26.55,56.4,T3
ARHGAP23-HsaEX7108093-rem-15-TTC_gga-UP_48,84.72,83.44,82.79,92.11,T3
ARHGAP23-HsaEX7108093-rem-15-TTC_gga-UP_52,88.46,86.5,88.57,92.7,T3
ARHGAP23-HsaEX7108093-rem-15-TTC_gga-UP_65,70.25,69.21,71.98,84.44,T3
ARHGAP23-HsaEX7108093-rem-15-TTC_gga-UP_73,21.56,18.87,22.5,40.99,T3
ARHGAP23-HsaEX7108093-rem-15-TTC_gga-UP_84,4.84,4.74,3.68,10.22,T3
ARHGAP23-HsaEX7108093-rem-15-TTG_ggt-UP_2,63.87,64.82,69.54,86.46,T3
ARHGAP23-HsaEX7108093-rem-15-TTG_ggt-UP_79,11.45,8.71,10.91,26.29,T3
ARHGAP23-HsaEX7108093-rem-15-TTT_ggg-UP_51,86.14,87.84,87.39,92.14,T3
ARHGAP23-HsaEX7108093-rem-15-TTT_ggg-UP_64,18.29,23.17,22.15,35.84,T3
ARHGAP23-HsaEX7108093-rem-15-TTT_ggg-UP_77,7.46,2.75,3.33,5.36,T3
ARHGAP23-HsaEX7108093-rem-15-TTT_ggg-UP_78,2.5,1.41,2.03,2.08,T3
ARHGAP23-HsaEX7108093-TCA_gac-EX_1,98.74,99.41,99.57,99.59,T3
ARHGAP23-HsaEX7108093-TCA_gac-EX_14,67.15,67.55,64.11,73.88,T3
ARHGAP23-HsaEX7108093-TCA_gac-UP_66,98.63,99,99,98.83,T3
ARHGAP23-HsaEX7108093-TCC_gaa-UP_18,99.14,99.17,99.26,99.36,T3
ARHGAP23-HsaEX7108093-TCC_gaa-UP_53,98.04,98.43,99.16,98.9,T3
ARHGAP23-HsaEX7108093-TCC_gaa-UP_69,96.16,97.39,97.71,98.18,T3
ARHGAP23-HsaEX7108093-TCC_gaa-UP_74,97.48,99,97.58,97.09,T3
ARHGAP23-HsaEX7108093-TCT_gag-EX_11,90.75,94.3,94.55,97.27,T3
ARHGAP23-HsaEX7108093-TCT_gag-UP_21,98.52,99.26,99.06,99.05,T3
ARHGAP23-HsaEX7108093-TCT_gag-UP_46,99.18,99.06,99.15,99.27,T3
ARHGAP23-HsaEX7108093-TCT_gag-UP_49,99.04,99.48,100,99.58,T3
ARHGAP23-HsaEX7108093-TCT_gag-UP_82,17.44,31.46,35.71,31.71,T3
ARHGAP23-HsaEX7108093-TCT_gag-UP_85,76.15,78.05,79.98,87.39,T3
ARHGAP23-HsaEX7108093-TCT_gag-UP_87,89.74,94.13,92.95,93.65,T3
ARHGAP23-HsaEX7108093-TGA_gtc-DO_4,89.62,85.66,85.81,87.06,T3
ARHGAP23-HsaEX7108093-TGA_gtc-EX_18,94.89,93.42,93.48,95.13,T3
ARHGAP23-HsaEX7108093-TGA_gtc-UP_28,97.51,98.78,99.72,99.13,T3
ARHGAP23-HsaEX7108093-TGA_gtc-UP_61,96.74,97.53,97.23,97.6,T3
ARHGAP23-HsaEX7108093-TGC_gta-DO_7,97.58,97.36,97.49,98.55,T3
ARHGAP23-HsaEX7108093-TGC_gta-UP_58,96.96,98.93,98.51,98.88,T3
ARHGAP23-HsaEX7108093-TGC_gta-UP_89,6.34,14.8,15.8,24.27,T3
ARHGAP23-HsaEX7108093-TGG_gtt-DO_17,95.8,97.92,98,98.14,T3
ARHGAP23-HsaEX7108093-TGG_gtt-EX_7,98.67,98.88,99.12,99.38,T3
ARHGAP23-HsaEX7108093-TGG_gtt-UP_23,98.24,99.1,99.42,99.23,T3
ARHGAP23-HsaEX7108093-TGG_gtt-UP_36,96.41,97.02,97.49,98.47,T3
ARHGAP23-HsaEX7108093-TGT_gtg-UP_80,97.18,98.15,97.98,100,T3
ARHGAP23-HsaEX7108093-TTC_gga-EX_10,89.9,90.95,90.96,92.91,T3
ARHGAP23-HsaEX7108093-TTC_gga-EX_13,98.47,98.58,99.24,98.96,T3
ARHGAP23-HsaEX7108093-TTC_gga-UP_48,99.64,99.6,98.89,99.47,T3
ARHGAP23-HsaEX7108093-TTC_gga-UP_52,97.83,99.46,98.83,99.66,T3
ARHGAP23-HsaEX7108093-TTC_gga-UP_65,99.29,99.09,99.13,99.69,T3
ARHGAP23-HsaEX7108093-TTC_gga-UP_73,96.89,97.74,97.66,98.76,T3
ARHGAP23-HsaEX7108093-TTC_gga-UP_84,94.33,94.57,96.17,97.73,T3
ARHGAP23-HsaEX7108093-TTG_ggt-UP_79,97.02,95.74,95.13,95.67,T3
ARHGAP23-HsaEX7108093-TTT_ggg-UP_51,98.76,98.87,99.35,98.89,T3
ARHGAP23-HsaEX7108093-TTT_ggg-UP_64,94.24,96.63,96.99,97.22,T3
ARHGAP23-HsaEX7108093-TTT_ggg-UP_77,93.76,94.48,95.74,96.41,T3
ARHGAP23-HsaEX7108093-TTT_ggg-UP_78,85.12,76.57,79.57,82.34,T3
ARHGAP23-HsaEX7108093-WT,98.24,98.45,98.58,99.06,T3
CARD9-HsaEX6063998-AAG_cct-EX_14,12.74,22.04,31.48,20.54,T3
CARD9-HsaEX6063998-ACA_cac-UP_61,53.13,63.54,64.55,64.04,T3
CARD9-HsaEX6063998-ACC_caa-DO_8,43.93,57.48,57.5,56.67,T3
CARD9-HsaEX6063998-ACC_caa-EX_24,69.26,84.55,79.83,76.69,T3
CARD9-HsaEX6063998-ACC_caa-EX_8,,,,,T3
CARD9-HsaEX6063998-ACC_caa-UP_32,79.14,77.47,78.92,79.33,T3
CARD9-HsaEX6063998-ACC_caa-UP_68,41.58,52.56,39.24,54.12,T3
CARD9-HsaEX6063998-ACC_caa-UP_72,75.42,82.29,76.86,77.72,T3
CARD9-HsaEX6063998-ACC_caa-UP_87,79.59,88.27,87.83,88.24,T3
CARD9-HsaEX6063998-AGA_ctc-DO_6,70.51,77.72,78.33,82.3,T3
CARD9-HsaEX6063998-AGA_ctc-EX_15,5.23,3.67,6.03,5.62,T3
CARD9-HsaEX6063998-AGC_cta-DO_13,87.08,83.48,85,82.43,T3
CARD9-HsaEX6063998-AGC_cta-DO_17,82.83,89.73,95,85.05,T3
CARD9-HsaEX6063998-AGC_cta-EX_1,74.32,77.73,76.11,83.78,T3
CARD9-HsaEX6063998-AGC_cta-UP_47,69.52,73.7,74.57,73.63,T3
CARD9-HsaEX6063998-AGC_cta-UP_63,68.9,87.6,87.62,76.54,T3
CARD9-HsaEX6063998-AGG_ctt-EX_28,14.36,15.89,16.54,16.82,T3
CARD9-HsaEX6063998-AGG_ctt-EX_31,30.67,36.27,35.49,39.02,T3
CARD9-HsaEX6063998-AGG_ctt-EX_38,27.87,35.2,31,34.63,T3
CARD9-HsaEX6063998-AGT_ctg-DO_2,0,0,0,0,T3
CARD9-HsaEX6063998-ATG_cgt-EX_17,35.08,42.98,46.03,40.36,T3
CARD9-HsaEX6063998-ATG_cgt-UP_84,82.09,91.62,94.75,95.79,T3
CARD9-HsaEX6063998-ATT_cgg-UP_77,52.35,72.81,67.5,52.71,T3
CARD9-HsaEX6063998-CAC_aca-EX_23,88.01,93.37,96.13,95.15,T3
CARD9-HsaEX6063998-CAC_aca-UP_31,82.11,79.45,67.5,84.21,T3
CARD9-HsaEX6063998-CAC_aca-UP_60,,,,,T3
CARD9-HsaEX6063998-CAC_aca-UP_67,76.8,87.48,74.95,76.26,T3
CARD9-HsaEX6063998-CAC_aca-UP_71,83.33,76.12,80.6,76.19,T3
CARD9-HsaEX6063998-CAC_aca-UP_89,0,10,16,10.81,T3
CARD9-HsaEX6063998-CAG_act-DO_12,,,,,T3
CARD9-HsaEX6063998-CAG_act-DO_16,79.16,76.48,73.69,75.84,T3
CARD9-HsaEX6063998-CAG_act-EX_27,45.8,62.1,45.22,52.15,T3
CARD9-HsaEX6063998-CAG_act-EX_37,79.33,75.69,77.61,78.52,T3
CARD9-HsaEX6063998-CAG_act-UP_62,71.11,78.38,73.26,69.21,T3
CARD9-HsaEX6063998-CAT_acg-UP_76,85.61,82.33,82.88,82.95,T3
CARD9-HsaEX6063998-CCA_aac-DO_11,0,0,0,0,T3
CARD9-HsaEX6063998-CCA_aac-DO_15,84.32,84.74,88.19,84.9,T3
CARD9-HsaEX6063998-CCA_aac-EX_26,,,,,T3
CARD9-HsaEX6063998-CCA_aac-EX_36,88.59,94.33,91.28,91.24,T3
CARD9-HsaEX6063998-CCA_aac-UP_30,72.74,76.43,79.17,75.77,T3
CARD9-HsaEX6063998-CCA_aac-UP_66,77.7,82.62,81.28,76.62,T3
CARD9-HsaEX6063998-CCA_aac-UP_70,73.79,75.84,73.76,73.66,T3
CARD9-HsaEX6063998-CCA_aac-UP_75,82.3,78.23,84.93,77.09,T3
CARD9-HsaEX6063998-CCA_aac-UP_88,35.33,34.07,34.53,31.63,T3
CARD9-HsaEX6063998-CCC_aaa-DO_10,79.49,76.47,76.92,77.9,T3
CARD9-HsaEX6063998-CCC_aaa-DO_9,73.61,81.66,80.29,77,T3
CARD9-HsaEX6063998-CCC_aaa-EX_25,70.95,77.13,78.69,71.15,T3
CARD9-HsaEX6063998-CCC_aaa-EX_35,72.84,76.83,77.53,77.05,T3
CARD9-HsaEX6063998-CCC_aaa-UP_24,81.05,77.27,83.19,85.95,T3
CARD9-HsaEX6063998-CCC_aaa-UP_29,,,,,T3
CARD9-HsaEX6063998-CCC_aaa-UP_33,100,96.97,87.5,92.31,T3
CARD9-HsaEX6063998-CCC_aaa-UP_49,82.47,80.41,79.32,77.18,T3
CARD9-HsaEX6063998-CCC_aaa-UP_56,79.9,79.31,80.9,85.41,T3
CARD9-HsaEX6063998-CCC_aaa-UP_65,81.55,85.49,84.43,82.4,T3
CARD9-HsaEX6063998-CCC_aaa-UP_69,78.55,83.65,77.6,79.11,T3
CARD9-HsaEX6063998-CCC_aaa-UP_73,66.27,69.85,70.04,74.74,T3
CARD9-HsaEX6063998-CCC_aaa-UP_74,77.1,82.57,78.21,82.14,T3
CARD9-HsaEX6063998-CCG_aat-EX_5,31.22,25.68,27.76,31.94,T3
CARD9-HsaEX6063998-CCT_aag-EX_9,67.21,53.85,52.67,48.61,T3
CARD9-HsaEX6063998-CCT_aag-UP_25,74.4,75.65,73.19,71.95,T3
CARD9-HsaEX6063998-CCT_aag-UP_34,83.44,85.38,85.01,86.71,T3
CARD9-HsaEX6063998-CCT_aag-UP_40,78.29,82.86,79.98,79.86,T3
CARD9-HsaEX6063998-CCT_aag-UP_50,79.29,85.96,85.42,79.67,T3
CARD9-HsaEX6063998-CCT_aag-UP_57,66.38,80.54,75.12,76.19,T3
CARD9-HsaEX6063998-CGA_atc-EX_6,35.22,37.77,31.53,30.97,T3
CARD9-HsaEX6063998-CGC_ata-UP_15,68.75,78.16,77.54,68.57,T3
CARD9-HsaEX6063998-CTA_agc-UP_82,0,0,0,0,T3
CARD9-HsaEX6063998-CTC_aga-EX_21,,,,,T3
CARD9-HsaEX6063998-CTC_aga-EX_3,93.85,94.61,93.25,92.67,T3
CARD9-HsaEX6063998-CTC_aga-UP_17,84.59,82.97,83.72,84.65,T3
CARD9-HsaEX6063998-CTC_aga-UP_51,,,,,T3
CARD9-HsaEX6063998-CTC_aga-UP_58,70.66,82.42,79.13,72.06,T3
CARD9-HsaEX6063998-CTG_agt-EX_10,66.92,79.96,76.68,78.39,T3
CARD9-HsaEX6063998-CTG_agt-UP_19,73.74,76.41,81.02,81.49,T3
CARD9-HsaEX6063998-CTG_agt-UP_26,49.34,63.27,67.14,76.16,T3
CARD9-HsaEX6063998-CTG_agt-UP_35,80.3,81.62,78.16,78.18,T3
CARD9-HsaEX6063998-CTG_agt-UP_41,83.74,86.89,76.96,77.38,T3
CARD9-HsaEX6063998-CTG_agt-UP_53,76.4,75.33,76.03,76.01,T3
CARD9-HsaEX6063998-GAA_tcc-EX_13,58.1,61.02,52.68,59.11,T3
CARD9-HsaEX6063998-GAC_tca-DO_7,72.73,76.72,76.23,76.52,T3
CARD9-HsaEX6063998-GAC_tca-EX_7,64.76,61.92,64.13,72.55,T3
CARD9-HsaEX6063998-GAC_tca-UP_86,96.06,95.27,97.96,98.47,T3
CARD9-HsaEX6063998-GAG_tct-DO_1,0,0,0,0,T3
CARD9-HsaEX6063998-GAG_tct-DO_5,83.13,85.79,89.77,84.39,T3
CARD9-HsaEX6063998-GAG_tct-EX_30,71.36,58.75,61.11,56.8,T3
CARD9-HsaEX6063998-GAG_tct-EX_40,0,6.35,7.37,7.41,T3
CARD9-HsaEX6063998-GAG_tct-UP_46,76.19,66.27,76.7,71.6,T3
CARD9-HsaEX6063998-GAT_tcg-EX_16,2.78,4.69,1.11,1.45,T3
CARD9-HsaEX6063998-GCC_taa-DO_14,77.63,84.97,81.6,83.28,T3
CARD9-HsaEX6063998-GCC_taa-UP_23,66.38,72.95,72.03,72.15,T3
CARD9-HsaEX6063998-GCC_taa-UP_28,51.35,82.22,81.25,86.36,T3
CARD9-HsaEX6063998-GCC_taa-UP_39,,,,,T3
CARD9-HsaEX6063998-GCC_taa-UP_48,83.09,83.97,84.8,81.2,T3
CARD9-HsaEX6063998-GCC_taa-UP_55,87.39,87.88,88.93,91.08,T3
CARD9-HsaEX6063998-GCC_taa-UP_64,89.64,95.34,94.67,94.73,T3
CARD9-HsaEX6063998-GCT_tag-EX_2,81.92,83.33,79.72,82.02,T3
CARD9-HsaEX6063998-GCT_tag-EX_20,38.38,44.99,46.6,51.04,T3
CARD9-HsaEX6063998-GCT_tag-UP_16,81.26,79.72,70.85,78.95,T3
CARD9-HsaEX6063998-GGA_ttc-EX_12,20.38,15.61,18.02,16.88,T3
CARD9-HsaEX6063998-GGA_ttc-EX_29,54.24,62,61.14,60.06,T3
CARD9-HsaEX6063998-GGA_ttc-EX_39,38.5,47.53,42.51,47.56,T3
CARD9-HsaEX6063998-GGA_ttc-UP_45,74.36,82.14,81.03,83.43,T3
CARD9-HsaEX6063998-GGC_tta-EX_19,52.29,53.96,55.35,47.92,T3
CARD9-HsaEX6063998-GGG_ttt-UP_43,79.35,76.37,76.66,80.83,T3
CARD9-HsaEX6063998-GGG_ttt-UP_44,70.57,80.89,84.38,84.81,T3
CARD9-HsaEX6063998-GGT_ttg-EX_32,0,,,0,T3
CARD9-HsaEX6063998-GTC_tga-EX_33,75.23,78.75,79.85,81.48,T3
CARD9-HsaEX6063998-GTG_tgt-DO_3,30.57,36.77,21.03,25.42,T3
CARD9-HsaEX6063998-GTG_tgt-UP_21,,,,,T3
CARD9-HsaEX6063998-GTG_tgt-UP_37,84.06,89.31,86.96,83.61,T3
CARD9-HsaEX6063998-TAT_gcg-UP_83,33.82,41.94,30.14,35.51,T3
CARD9-HsaEX6063998-TCA_gac-EX_22,55.44,58.65,63.45,62.08,T3
CARD9-HsaEX6063998-TCA_gac-UP_59,79.59,80.2,80.74,74.81,T3
CARD9-HsaEX6063998-TCC_gaa-EX_34,77.28,83.96,77.58,82.98,T3
CARD9-HsaEX6063998-TCC_gaa-EX_4,82.09,88.89,96.49,94.51,T3
CARD9-HsaEX6063998-TCT_gag-UP_18,,,,,T3
CARD9-HsaEX6063998-TCT_gag-UP_52,74.76,83.72,77.27,78.81,T3
CARD9-HsaEX6063998-TCT_gag-UP_81,0,0,0,0,T3
CARD9-HsaEX6063998-TGA_gtc-DO_4,59.15,60.27,57.51,53.48,T3
CARD9-HsaEX6063998-TGA_gtc-UP_85,16.06,7.25,12.93,14.12,T3
CARD9-HsaEX6063998-TGC_gta-UP_22,86.43,83.02,82.2,83.23,T3
CARD9-HsaEX6063998-TGC_gta-UP_27,71.25,69,67.9,81.55,T3
CARD9-HsaEX6063998-TGC_gta-UP_38,79.41,80.67,81.24,81.76,T3
CARD9-HsaEX6063998-TGC_gta-UP_54,86.97,85.38,82.74,85.08,T3
CARD9-HsaEX6063998-TGG_gtt-EX_11,29.27,21.58,27.3,27.83,T3
CARD9-HsaEX6063998-TGG_gtt-EX_18,46.28,58.24,62.93,61.05,T3
CARD9-HsaEX6063998-TGG_gtt-UP_42,73.75,86.94,86.09,80.23,T3
CARD9-HsaEX6063998-TGT_gtg-UP_20,81.57,80.56,85.77,85.36,T3
CARD9-HsaEX6063998-TGT_gtg-UP_36,62.77,64.07,61.65,66.75,T3
CARD9-HsaEX6063998-TTC_gga-UP_80,0,12.5,0,40.74,T3
CARD9-HsaEX6063998-TTT_ggg-UP_78,0,7.96,3.42,6.25,T3
CARD9-HsaEX6063998-TTT_ggg-UP_79,,,,,T3
CARD9-HsaEX6063998-WT,81.88,83.44,84.07,76.03,T3
CASK-HsaEX0012545-AAA_ccc-EX_16,0.1,2.08,20.54,73.36,T3
CASK-HsaEX0012545-AAA_ccc-UP_48,0,0.29,3.33,25.62,T3
CASK-HsaEX0012545-AAA_ccc-UP_49,0.07,1.56,15.1,66.38,T3
CASK-HsaEX0012545-AAC_cca-UP_20,0.25,3.65,30.47,83.27,T3
CASK-HsaEX0012545-AAC_cca-UP_34,0.09,1.74,16.01,70.12,T3
CASK-HsaEX0012545-AAT_ccg-UP_50,1.06,12.09,51.98,93.68,T3
CASK-HsaEX0012545-ACC_caa-UP_35,0.05,3.84,34.47,86.71,T3
CASK-HsaEX0012545-ACT_cag-EX_2,0,0,0.12,1.38,T3
CASK-HsaEX0012545-ACT_cag-UP_21,0.29,2.71,24.4,78.37,T3
CASK-HsaEX0012545-ACT_cag-UP_56,0,0.14,2.09,14.49,T3
CASK-HsaEX0012545-AGA_ctc-EX_14,1.01,8.44,43.21,91.27,T3
CASK-HsaEX0012545-AGC_cta-EX_11,0,2.2,23.14,79.8,T3
CASK-HsaEX0012545-AGC_cta-EX_8,0.09,2.81,28.24,83.32,T3
CASK-HsaEX0012545-AGG_ctt-DO_1,0,0,0,2.01,T3
CASK-HsaEX0012545-AGT_ctg-UP_11,0.28,3.51,28.88,82.32,T3
CASK-HsaEX0012545-ATA_cgc-UP_32,0,1.75,17.76,67.1,T3
CASK-HsaEX0012545-ATA_cgc-UP_54,0.24,3.41,31.6,84.26,T3
