"comparison","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","genomic_position","gene_biotype_simple","IncLevelDifference","FDR"
"Neg_vs_Parental","ENSMUSG00000022838","Eaf2","chr16",36630833,36630970,137,"Regular (>50bp)","CDS","protein_coding",-0.184,0.012521616887176
"Neg_vs_Parental","ENSMUSG00000035773","Kiss1r","chr10",79756848,79757081,233,"Regular (>50bp)","CDS","protein_coding",0.121,0.0126045761172172
"Neg_vs_Parental","ENSMUSG00000021747","Cfap20dc","chr14",13987152,13987356,204,"Regular (>50bp)","CDS","protein_coding",-0.108,0.0129491592471805
"Neg_vs_Parental","ENSMUSG00000041654","Slc39a11","chr11",113452831,113452950,119,"Regular (>50bp)","CDS","protein_coding",0.224,0.0131015827208678
"Neg_vs_Parental","ENSMUSG00000066235","Pomgnt2","chr9",121824132,121824183,51,"Regular (>50bp)","UTR","protein_coding",0.281,0.0132100193355873
"Neg_vs_Parental","ENSMUSG00000024381","Bin1","chr18",32562752,32562776,24,"Microexon (0-30bp)","CDS","protein_coding",0.14,0.0132226098273639
"Neg_vs_Parental","ENSMUSG00000085614","1700123M08Rik","chr4",11976443,11977102,659,"Regular (>50bp)","Unknown","lncRNA",0.39,0.0132504950684443
"Neg_vs_Parental","ENSMUSG00000062991","Nrg1","chr8",32323180,32323258,78,"Regular (>50bp)","CDS","protein_coding",-0.3,0.0134282560045105
"Neg_vs_Parental","ENSMUSG00000028796","Phc2","chr4",128635708,128635877,169,"Regular (>50bp)","UTR","protein_coding",-0.202,0.0134963564687648
"Neg_vs_Parental","ENSMUSG00000021495","Fam193b","chr13",55712332,55712393,61,"Regular (>50bp)","UTR","protein_coding",-0.11,0.0136010293468498
"Neg_vs_Parental","ENSMUSG00000025950","Idh1","chr1",65220786,65220857,71,"Regular (>50bp)","UTR","protein_coding",-0.307,0.0136083580405798
"Neg_vs_Parental","ENSMUSG00000025019","Lcor","chr19",41534313,41534446,133,"Regular (>50bp)","UTR","protein_coding",-0.29,0.0138392517594589
"Neg_vs_Parental","ENSMUSG00000026767","Mindy3","chr2",12400989,12401069,80,"Regular (>50bp)","CDS","protein_coding",-0.136,0.0138392517594589
"Neg_vs_Parental","ENSMUSG00000028631","Kcnq4","chr4",120568419,120568581,162,"Regular (>50bp)","CDS","protein_coding",0.294,0.01412193452692
"Neg_vs_Parental","ENSMUSG00000026737","Pip4k2a","chr2",18870922,18870961,39,"Small (30-50bp)","CDS","protein_coding",-0.154,0.01412193452692
"Neg_vs_Parental","ENSMUSG00000034071","Zfp551","chr7",12152469,12152593,124,"Regular (>50bp)","CDS","protein_coding",-0.184,0.0141996762987254
"Neg_vs_Parental","ENSMUSG00000121504","Ppp4r1l-ps","chr2",173446298,173446390,92,"Regular (>50bp)","Unknown","lncRNA",-0.14,0.0142432199143336
"Neg_vs_Parental","ENSMUSG00000086453","Gm11457","chr2",164601148,164601260,112,"Regular (>50bp)","Unknown","lncRNA",0.172,0.0144473357528274
"Neg_vs_Parental","ENSMUSG00000021838","Samd4","chr14",47290306,47290570,264,"Regular (>50bp)","CDS","protein_coding",-0.15,0.0145516858827349
"Neg_vs_Parental","ENSMUSG00000042870","Tom1","chr8",75774620,75774705,85,"Regular (>50bp)","CDS","protein_coding",0.196,0.0147157502727144
"Neg_vs_Parental","ENSMUSG00000069601","Ank3","chr10",69789269,69789302,33,"Small (30-50bp)","CDS","protein_coding",0.185,0.0151230474700185
"Neg_vs_Parental","ENSMUSG00000091474","2610021A01Rik","chr7",41251171,41251239,68,"Regular (>50bp)","Unknown","protein_coding",-0.186,0.015151126219211
"Neg_vs_Parental","ENSMUSG00000013523","Bcas1","chr2",170212369,170212411,42,"Small (30-50bp)","CDS","protein_coding",0.139,0.0153058546894426
"Neg_vs_Parental","ENSMUSG00000029221","Slc30a9","chr5",67491848,67492011,163,"Regular (>50bp)","CDS","protein_coding",0.167,0.0153099151197837
"Neg_vs_Parental","ENSMUSG00000038495","Otud7b","chr3",96016022,96016080,58,"Regular (>50bp)","UTR","protein_coding",0.191,0.0155706629504126
"Neg_vs_Parental","ENSMUSG00000027001","Dusp19","chr2",80451537,80452144,607,"Regular (>50bp)","CDS","protein_coding",0.124,0.015593042477189
"Neg_vs_Parental","ENSMUSG00000027207","Galk2","chr2",125712245,125712381,136,"Regular (>50bp)","CDS","protein_coding",0.194,0.0156035339710719
"Neg_vs_Parental","ENSMUSG00000091617","Gm3752","chr14",14982611,14982725,114,"Regular (>50bp)","UTR","protein_coding",-0.117,0.0157594179638082
"Neg_vs_Parental","ENSMUSG00000087177","E130307A14Rik","chr10",39516271,39516507,236,"Regular (>50bp)","Unknown","lncRNA",-0.128,0.0159843432782325
"Neg_vs_Parental","ENSMUSG00000051048","P4ha3","chr7",99963814,99963877,63,"Regular (>50bp)","CDS","protein_coding",0.26,0.0160547083805192
"Neg_vs_Parental","ENSMUSG00000074652","Myh7b","chr2",155459781,155459845,64,"Regular (>50bp)","CDS","protein_coding",0.16,0.0162912594168694
"Neg_vs_Parental","ENSMUSG00000028744","Slc66a1","chr4",139023084,139023244,160,"Regular (>50bp)","UTR","protein_coding",-0.155,0.0162967028752829
"Neg_vs_Parental","ENSMUSG00000048652","Samd13","chr3",146390687,146390884,197,"Regular (>50bp)","UTR","protein_coding",0.377,0.0163937500737733
"Neg_vs_Parental","ENSMUSG00000045349","Sh2d5","chr4",137980922,137981000,78,"Regular (>50bp)","UTR","protein_coding",0.258,0.0165568200991455
"Neg_vs_Parental","ENSMUSG00000021902","Phf7","chr14",30961076,30961193,117,"Regular (>50bp)","CDS","protein_coding",0.114,0.0166968571772713
"Neg_vs_Parental","ENSMUSG00000020250","Txnrd1","chr10",82708771,82709109,338,"Regular (>50bp)","CDS","protein_coding",-0.218,0.0166968571772713
"Neg_vs_Parental","ENSMUSG00000024983","Vti1a","chr19",55375620,55375641,21,"Microexon (0-30bp)","CDS","protein_coding",0.135,0.0167201831173847
"Neg_vs_Parental","ENSMUSG00000001053","N4bp3","chr11",51540975,51541181,206,"Regular (>50bp)","UTR","protein_coding",0.176,0.0167201831173847
"Neg_vs_Parental","ENSMUSG00000028033","Kcnq5","chr1",21536606,21536633,27,"Microexon (0-30bp)","CDS","protein_coding",0.353,0.016825005150273
"Neg_vs_Parental","ENSMUSG00000022487","Gtsf1","chr15",103338603,103338684,81,"Regular (>50bp)","UTR","protein_coding",-0.166,0.0171446500513668
"Neg_vs_Parental","ENSMUSG00000064179","Tnnt1","chr7",4516579,4516612,33,"Small (30-50bp)","CDS","protein_coding",0.147,0.0172471027025576
"Neg_vs_Parental","ENSMUSG00000022948","Setd4","chr16",93387143,93388191,1048,"Regular (>50bp)","CDS","protein_coding",-0.186,0.0173250062120832
"Neg_vs_Parental","ENSMUSG00000071291","Zfp58","chr13",67644303,67644330,27,"Microexon (0-30bp)","UTR","protein_coding",-0.104,0.0175637429423673
"Neg_vs_Parental","ENSMUSG00000028919","Arhgef19","chr4",140973256,140973363,107,"Regular (>50bp)","UTR","protein_coding",-0.18,0.0177267819373497
"Neg_vs_Parental","ENSMUSG00000020680","Taf15","chr11",83379750,83379871,121,"Regular (>50bp)","CDS","protein_coding",-0.286,0.0183158647410083
"Neg_vs_Parental","ENSMUSG00000032258","Lca5","chr9",83310932,83311001,69,"Regular (>50bp)","UTR","protein_coding",0.199,0.0183381996178987
"Neg_vs_Parental","ENSMUSG00000026388","3110009E18Rik","chr1",120092494,120092612,118,"Regular (>50bp)","Unknown","protein_coding",-0.105,0.0185740824326234
"Neg_vs_Parental","ENSMUSG00000025420","Katnal2","chr18",77099685,77099800,115,"Regular (>50bp)","CDS","protein_coding",0.151,0.0186055058252705
"Neg_vs_Parental","ENSMUSG00000003341","Atp8b3","chr10",80357844,80357983,139,"Regular (>50bp)","CDS","protein_coding",-0.173,0.0187672394803098
"Neg_vs_Parental","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)","CDS","protein_coding",-0.161,0.0188214138995908
"Neg_vs_Parental","ENSMUSG00000032412","Atp1b3","chr9",96222254,96222439,185,"Regular (>50bp)","CDS","protein_coding",-0.144,0.0190141447503712
"Neg_vs_Parental","ENSMUSG00000054894","Dmac2l","chr12",69772228,69772328,100,"Regular (>50bp)","UTR","protein_coding",0.126,0.0190657268400384
"Neg_vs_Parental","ENSMUSG00000019732","Calr3","chr8",73181005,73181137,132,"Regular (>50bp)","CDS","protein_coding",0.128,0.0194428294906984
"Neg_vs_Parental","ENSMUSG00000041225","Arhgap12","chr18",6111684,6112439,755,"Regular (>50bp)","CDS","protein_coding",0.105,0.0196174305361452
"Neg_vs_Parental","ENSMUSG00000021071","Trim9","chr12",70301811,70302000,189,"Regular (>50bp)","CDS","protein_coding",0.124,0.0198005613735602
"Neg_vs_Parental","ENSMUSG00000021809","Nudt13","chr14",20345155,20345334,179,"Regular (>50bp)","UTR","protein_coding",-0.134,0.0201058170975216
"Neg_vs_Parental","ENSMUSG00000070047","Fat1","chr8",45500686,45500746,60,"Regular (>50bp)","CDS","protein_coding",0.288,0.0203667767943438
"Neg_vs_Parental","ENSMUSG00000034377","Tulp4","chr17",6168570,6168641,71,"Regular (>50bp)","Unknown","protein_coding",0.184,0.0204387930651285
"Neg_vs_Parental","ENSMUSG00000026648","Dclre1c","chr2",3437474,3437530,56,"Regular (>50bp)","CDS","protein_coding",-0.201,0.0205337653677248
"Neg_vs_Parental","ENSMUSG00000020646","Mboat2","chr12",24974197,24974293,96,"Regular (>50bp)","CDS","protein_coding",-0.22,0.0205790201384674
"Neg_vs_Parental","ENSMUSG00000036639","Nudt1","chr5",140318149,140318228,79,"Regular (>50bp)","UTR","protein_coding",0.122,0.0206178233682496
"Neg_vs_Parental","ENSMUSG00000022607","Ptk2","chr15",73236889,73237044,155,"Regular (>50bp)","Unknown","protein_coding",-0.161,0.0209261309066298
"Neg_vs_Parental","ENSMUSG00000054640","Slc8a1","chr17",81752297,81752401,104,"Regular (>50bp)","CDS","protein_coding",-0.193,0.020952190180818
"Neg_vs_Parental","ENSMUSG00000029823","Luc7l2","chr6",38542589,38542657,68,"Regular (>50bp)","CDS","protein_coding",-0.116,0.020952190180818
"Neg_vs_Parental","ENSMUSG00000034401","Spata6","chr4",111603337,111603475,138,"Regular (>50bp)","CDS","protein_coding",0.11,0.0214906933101873
"Neg_vs_Parental","ENSMUSG00000026648","Dclre1c","chr2",3437474,3437530,56,"Regular (>50bp)","CDS","protein_coding",-0.209,0.0215218625852119
"Neg_vs_Parental","ENSMUSG00000060510","Zfp266","chr9",20419314,20419481,167,"Regular (>50bp)","UTR","protein_coding",0.254,0.0215538923295442
"Neg_vs_Parental","ENSMUSG00000024273","2700062C07Rik","chr18",24604118,24604141,23,"Microexon (0-30bp)","CDS","protein_coding",-0.102,0.0216985677542389
"Neg_vs_Parental","ENSMUSG00000040669","Phc1","chr6",122309480,122309612,132,"Regular (>50bp)","CDS","protein_coding",-0.108,0.0216985677542389
"Neg_vs_Parental","ENSMUSG00000022770","Dlg1","chr16",31673485,31673506,21,"Microexon (0-30bp)","CDS","protein_coding",-0.104,0.0218207418493108
"Neg_vs_Parental","ENSMUSG00000003119","Cdk12","chr11",98140535,98140926,391,"Regular (>50bp)","CDS","protein_coding",0.185,0.0218351815697566
"Neg_vs_Parental","ENSMUSG00000097080","1700086O06Rik","chr18",38372625,38372804,179,"Regular (>50bp)","Unknown","lncRNA",0.228,0.0218652210658998
"Neg_vs_Parental","ENSMUSG00000030089","Slc41a3","chr6",90610592,90610737,145,"Regular (>50bp)","CDS","protein_coding",0.122,0.0221691937209846
"Neg_vs_Parental","ENSMUSG00000024663","Rab3il1","chr19",10005648,10005867,219,"Regular (>50bp)","CDS","protein_coding",0.181,0.0223369181215424
"Neg_vs_Parental","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)","Unknown","lncRNA",-0.38,0.0223443114583391
"Neg_vs_Parental","ENSMUSG00000037058","Paip2","chr18",35741790,35741872,82,"Regular (>50bp)","UTR","protein_coding",-0.442,0.0224630764273715
"Neg_vs_Parental","ENSMUSG00000033256","Shf","chr2",122185955,122186096,141,"Regular (>50bp)","CDS","protein_coding",0.133,0.0225009965177799
"Neg_vs_Parental","ENSMUSG00000027677","Ttc14","chr3",33857598,33857754,156,"Regular (>50bp)","CDS","protein_coding",-0.105,0.0225209941139902
"Neg_vs_Parental","ENSMUSG00000100783","2310047D07Rik","chr5",149174048,149174237,189,"Regular (>50bp)","Unknown","lncRNA",-0.307,0.0225966095920782
"Neg_vs_Parental","ENSMUSG00000035284","Vps13c","chr9",67773461,67773524,63,"Regular (>50bp)","CDS","protein_coding",0.127,0.0227523019080206
"Neg_vs_Parental","ENSMUSG00000032735","Ablim3","chr18",61952059,61952158,99,"Regular (>50bp)","CDS","protein_coding",0.285,0.0228211594612125
"Neg_vs_Parental","ENSMUSG00000033543","Gtf2a2","chr9",69924354,69924473,119,"Regular (>50bp)","CDS","protein_coding",-0.147,0.023014654534906
"Neg_vs_Parental","ENSMUSG00000059475","Zfp426","chr9",20389428,20389575,147,"Regular (>50bp)","CDS","protein_coding",0.126,0.0233576763524912
"Neg_vs_Parental","ENSMUSG00000043323","Fbrsl1","chr5",110565708,110565813,105,"Regular (>50bp)","CDS","protein_coding",-0.127,0.0233842041949229
"Neg_vs_Parental","ENSMUSG00000060477","Irak2","chr6",113642663,113642807,144,"Regular (>50bp)","CDS","protein_coding",-0.113,0.0233905520350226
"Neg_vs_Parental","ENSMUSG00000022420","Dnal4","chr15",79649987,79650054,67,"Regular (>50bp)","UTR","protein_coding",0.119,0.023789401793687
"Neg_vs_Parental","ENSMUSG00000029761","Cald1","chr6",34724826,34724904,78,"Regular (>50bp)","CDS","protein_coding",-0.101,0.0238396595809722
"Neg_vs_Parental","ENSMUSG00000022099","Dmtn","chr14",70842736,70842802,66,"Regular (>50bp)","CDS","protein_coding",-0.117,0.0239082351189277
"Neg_vs_Parental","ENSMUSG00000063659","Zbtb18","chr1",177272304,177272388,84,"Regular (>50bp)","CDS","protein_coding",-0.164,0.0245228580546791
"Neg_vs_Parental","ENSMUSG00000092335","Zfp977","chr7",42232329,42232456,127,"Regular (>50bp)","CDS","protein_coding",0.123,0.0247128369656847
"Neg_vs_Parental","ENSMUSG00000022708","Zbtb20","chr16",43013827,43013901,74,"Regular (>50bp)","UTR","protein_coding",0.351,0.0249316195848359
"Neg_vs_Parental","ENSMUSG00000097039","Pvt1","chr15",62021087,62021201,114,"Regular (>50bp)","Unknown","lncRNA",0.143,0.0249316195848359
"Neg_vs_Parental","ENSMUSG00000057858","Fam204a","chr19",60208761,60208792,31,"Small (30-50bp)","CDS","protein_coding",-0.138,0.0249443254739075
"Neg_vs_Parental","ENSMUSG00000025006","Sorbs1","chr19",40332799,40332883,84,"Regular (>50bp)","CDS","protein_coding",-0.201,0.0250455332194039
"Neg_vs_Parental","ENSMUSG00000069135","Cep43","chr17",8394350,8394410,60,"Regular (>50bp)","CDS","protein_coding",-0.104,0.0251067285653443
"Neg_vs_Parental","ENSMUSG00000048000","Gigyf2","chr1",87301718,87301833,115,"Regular (>50bp)","CDS","protein_coding",0.202,0.0251771867460651
"Neg_vs_Parental","ENSMUSG00000041890","Git2","chr5",114881791,114881941,150,"Regular (>50bp)","CDS","protein_coding",-0.106,0.0251831512160118
"Neg_vs_Parental","ENSMUSG00000020385","Clk4","chr11",51158991,51159058,67,"Regular (>50bp)","CDS","protein_coding",-0.113,0.0252500935304721
"Neg_vs_Parental","ENSMUSG00000056486","Chn1","chr2",73509958,73510247,289,"Regular (>50bp)","CDS","protein_coding",-0.127,0.0255115957800459
"Neg_vs_Parental","ENSMUSG00000032534","Cep63","chr9",102498894,102498927,33,"Small (30-50bp)","CDS","protein_coding",-0.364,0.0257460231779752
"Neg_vs_Parental","ENSMUSG00000031485","Plpbp","chr8",27539201,27539336,135,"Regular (>50bp)","CDS","protein_coding",-0.104,0.0262141185110006
"Neg_vs_Parental","ENSMUSG00000110605","Gm32856","chr8",129993965,129994180,215,"Regular (>50bp)","Unknown","lncRNA",-0.253,0.0262514941996564
"Neg_vs_Parental","ENSMUSG00000027550","Lrrcc1","chr3",14619363,14619565,202,"Regular (>50bp)","CDS","protein_coding",0.119,0.0263328851166317
"Neg_vs_Parental","ENSMUSG00000024150","Mcfd2","chr17",87571568,87571793,225,"Regular (>50bp)","UTR","protein_coding",-0.284,0.026485511386097
"Neg_vs_Parental","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)","Unknown","lncRNA",-0.175,0.0268409603391519
"Neg_vs_Parental","ENSMUSG00000026825","Dnm1","chr2",32200462,32200499,37,"Small (30-50bp)","CDS","protein_coding",-0.104,0.0269272889583834
"Neg_vs_Parental","ENSMUSG00000034908","Sidt2","chr9",45858926,45858995,69,"Regular (>50bp)","CDS","protein_coding",0.116,0.0271632014999059
"Neg_vs_Parental","ENSMUSG00000025816","Sec61a2","chr2",5887391,5887501,110,"Regular (>50bp)","CDS","protein_coding",-0.139,0.0273040553546727
"Neg_vs_Parental","ENSMUSG00000034006","Slc66a2","chr18",80315676,80315730,54,"Regular (>50bp)","CDS","protein_coding",-0.121,0.0273691314620483
"Neg_vs_Parental","ENSMUSG00000018986","Slfn3","chr11",83084868,83085035,167,"Regular (>50bp)","CDS","protein_coding",-0.152,0.0274917979431201
"Neg_vs_Parental","ENSMUSG00000117042","2700054A10Rik","chr17",13789019,13789145,126,"Regular (>50bp)","Unknown","lncRNA",0.143,0.0275616163753129
"Neg_vs_Parental","ENSMUSG00000035227","Spcs2","chr7",99498363,99498459,96,"Regular (>50bp)","CDS","protein_coding",-0.291,0.0278011855647572
"Neg_vs_Parental","ENSMUSG00000030852","Tacc2","chr7",130346256,130346346,90,"Regular (>50bp)","CDS","protein_coding",0.125,0.0278695748695838
"Neg_vs_Parental","ENSMUSG00000021268","Meg3","chr12",109515725,109515806,81,"Regular (>50bp)","Unknown","lncRNA",-0.232,0.0279414616501824
"Neg_vs_Parental","ENSMUSG00000018334","Ksr1","chr11",78921906,78921948,42,"Small (30-50bp)","CDS","protein_coding",0.203,0.028054910620087
"Neg_vs_Parental","ENSMUSG00000022517","Mgrn1","chr16",4752058,4752103,45,"Small (30-50bp)","CDS","protein_coding",0.14,0.0280652123426945
"Neg_vs_Parental","ENSMUSG00000033819","Ppp1r16a","chr15",76573527,76573694,167,"Regular (>50bp)","UTR","protein_coding",0.114,0.0280678457845143
"Neg_vs_Parental","ENSMUSG00000119993","Gm32085","chr3",152413486,152413934,448,"Regular (>50bp)","Unknown","lncRNA",0.388,0.0280678457845143
"Neg_vs_Parental","ENSMUSG00000059383","Gfral","chr9",76104309,76104640,331,"Regular (>50bp)","CDS","protein_coding",-0.195,0.0281298095176651
"Neg_vs_Parental","ENSMUSG00000006315","Tmem147","chr7",30428081,30428166,85,"Regular (>50bp)","CDS","protein_coding",0.195,0.0289405473261721
"Neg_vs_Parental","ENSMUSG00000031502","Col4a1","chr8",11254535,11254552,17,"Microexon (0-30bp)","CDS","protein_coding",0.116,0.029292636882421
"Neg_vs_Parental","ENSMUSG00000035133","Arhgap5","chr12",52562889,52566750,3861,"Regular (>50bp)","CDS","protein_coding",-0.171,0.0294509356085971
"Neg_vs_Parental","ENSMUSG00000039958","Etfbkmt","chr6",149044103,149044213,110,"Regular (>50bp)","UTR","protein_coding",0.132,0.0297029557121197
"Neg_vs_Parental","ENSMUSG00000030990","Pgap2","chr7",101872585,101872697,112,"Regular (>50bp)","UTR","protein_coding",0.105,0.0297295277805289
"Neg_vs_Parental","ENSMUSG00000026853","Crat","chr2",30303871,30304008,137,"Regular (>50bp)","CDS","protein_coding",0.102,0.0297295277805289
"Neg_vs_Parental","ENSMUSG00000051586","Mical3","chr6",120948711,120948801,90,"Regular (>50bp)","CDS","protein_coding",-0.166,0.0297738924048113
"Neg_vs_Parental","ENSMUSG00000038807","Rap1gap2","chr11",74458041,74458077,36,"Small (30-50bp)","CDS","protein_coding",0.148,0.0299974855054127
"Neg_vs_Parental","ENSMUSG00000025261","Huwe1","chrX",150587441,150587536,95,"Regular (>50bp)","UTR","protein_coding",-0.208,0.0301232350321887
"Neg_vs_Parental","ENSMUSG00000111058","Gm36033","chr9",63843924,63844093,169,"Regular (>50bp)","Unknown","lncRNA",-0.411,0.0302050280655403
"Neg_vs_Parental","ENSMUSG00000029127","Zbtb49","chr5",38367961,38368008,47,"Small (30-50bp)","CDS","protein_coding",0.149,0.030335738888993
"Neg_vs_Parental","ENSMUSG00000086453","Gm11457","chr2",164604463,164604528,65,"Regular (>50bp)","Unknown","lncRNA",0.37,0.0305499535261416
"Neg_vs_Parental","ENSMUSG00000086453","Gm11457","chr2",164604640,164604801,161,"Regular (>50bp)","Unknown","lncRNA",-0.429,0.0306733575254748
"Neg_vs_Parental","ENSMUSG00000051527","Usp29","chr7",6740563,6740633,70,"Regular (>50bp)","UTR","protein_coding",-0.2,0.0308499708084042
"Neg_vs_Parental","ENSMUSG00000041757","Plekha6","chr1",133203549,133203603,54,"Regular (>50bp)","CDS","protein_coding",0.158,0.0308872235256755
"Neg_vs_Parental","ENSMUSG00000033102","Cdc14b","chr13",64353084,64353231,147,"Regular (>50bp)","CDS","protein_coding",0.31,0.0309096415828087
"Neg_vs_Parental","ENSMUSG00000028760","Eif4g3","chr4",137811567,137811681,114,"Regular (>50bp)","CDS","protein_coding",-0.183,0.0311196585059158
"Neg_vs_Parental","ENSMUSG00000052446","Zfp961","chr8",72719637,72719760,123,"Regular (>50bp)","CDS","protein_coding",0.115,0.031141844002088
